row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,numeric__Tập đoàn,numeric__Tập đoàn_1
,,,31/12/2018Nghìn VND,1/1/2018Nghìn VND,,
Trong vòng một năm,Trong vòng một năm,Trong vòng một năm,2.460.000,2.806.500,2460000.0,2806500.0
Trong vòng hai đến năm năm,Trong vòng hai đến năm năm,Trong vòng hai đến năm năm,5.740.000,9.791.000,5740000.0,9791000.0
Sau năm năm,Sau năm năm,Sau năm năm,-,2.079.000,,2079000.0
,,,8.200.000,14.676.500,8200000.0,14676500.0
