row_label_raw,row_label_full,col_0,31/12/2023VND,01/01/2023VND,numeric__31/12/2023VND,numeric__01/01/2023VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,343.342.902.042,1.802.210.531.922,343342902042.0,1802210531922.0
Công ty TNHH Nhà máy Bia Heineken Việt Nam,Công ty TNHH Nhà máy Bia Heineken Việt Nam,Công ty TNHH Nhà máy Bia Heineken Việt Nam,28.590.667.600,55.354.170.600,28590667600.0,55354170600.0
Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,58.768.539.483,58.768.539.483,58768539483.0,58768539483.0
Mega Asia Resources Pte Ltd,Mega Asia Resources Pte Ltd,Mega Asia Resources Pte Ltd,18.640.770.184,6.596.442.729,18640770184.0,6596442729.0
Directorate General of Food (Bangladesh),Directorate General of Food (Bangladesh),Directorate General of Food (Bangladesh),-,1.331.522.988.870,,1331522988870.0
PERUM BULOG,PERUM BULOG,PERUM BULOG,-,116.615.510.400,,116615510400.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,237.342.924.775,233.352.879.840,237342924775.0,233352879840.0
Dải hạn,Dải hạn,Dải hạn,625.502.416.745,607.828.515.534,625502416745.0,607828515534.0
Hỗ trợ chính phù Cuba (*),Hỗ trợ chính phù Cuba (*),Hỗ trợ chính phù Cuba (*),625.502.416.745,607.828.515.534,625502416745.0,607828515534.0
Tổng,Tổng,Tổng,968.845.318.787,2.410.039.047.456,968845318787.0,2410039047456.0
Trong đó: Phải thu các bên liên quan được trình bày tại Thuyết minh 7.1,Trong đó: Phải thu các bên liên quan được trình bày tại Thuyết minh 7.1,Trong đó: Phải thu các bên liên quan được trình bày tại Thuyết minh 7.1,70.845.508.479,71.933.600.959,70845508479.0,71933600959.0
