row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập khác > Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC",1.334.297.902,1.742.961.641,1334297902.0,1742961641.0
Thu tiền bồi thường tồn thất hàng hóa,Thu nhập khác > Thu tiền bồi thường tồn thất hàng hóa,Thu tiền bồi thường tồn thất hàng hóa,-,25.200.647,,25200647.0
Thu nhập từ thanh lý tài sản cố định,Thu nhập khác > Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,6.651.046.444,7.936.269.199,6651046444.0,7936269199.0
"Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thu nhập khác > Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thường chỉ tiêu sản lượng, hỗ trợ bán hàng",-,5.632.535.611,,5632535611.0
Khách hàng bồi thường do hủy hợp đồng,Thu nhập khác > Khách hàng bồi thường do hủy hợp đồng,Khách hàng bồi thường do hủy hợp đồng,10.153.994.912,1.507.730.056,10153994912.0,1507730056.0
Thu nhập tài sản thừa trong kiểm kê,Thu nhập khác > Thu nhập tài sản thừa trong kiểm kê,Thu nhập tài sản thừa trong kiểm kê,-,214.671.023,,214671023.0
Thu nhập từ cho thuê tài sản,Thu nhập khác > Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,3.914.545.458,2.565.253.536,3914545458.0,2565253536.0
Tiền thuê đất được giảm năm 2022,Thu nhập khác > Tiền thuê đất được giảm năm 2022,Tiền thuê đất được giảm năm 2022,5.277.657.182,-,5277657182.0,
Xử lý công nợ,Thu nhập khác > Xử lý công nợ,Xử lý công nợ,-,1.123.121.953,,1123121953.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,10.609.714.262,2.579.054.127,10609714262.0,2579054127.0
Tổng,Thu nhập khác > Tổng,Tổng,37.941.256.160,23.326.797.793,37941256160.0,23326797793.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi phí giải phóng tàu chậm,Chi phí khác > Chi phí giải phóng tàu chậm,Chi phí giải phóng tàu chậm,197.577.305,416.366.751,197577305.0,416366751.0
Chi phí khấu hao tài sản cố định,Chi phí khác > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,10.725.341.128,-,10725341128.0,
"Giá trị còn lại, chi phí thanh lý","Chi phí khác > Giá trị còn lại, chi phí thanh lý","Giá trị còn lại, chi phí thanh lý",4.104.255.703,1.452.153.210,4104255703.0,1452153210.0
Chi phí thuê đất Tân Kim,Chi phí khác > Chi phí thuê đất Tân Kim,Chi phí thuê đất Tân Kim,1.378.647.504,1.378.647.504,1378647504.0,1378647504.0
Chi phí nộp phạt thuế và phạt vi phạm hành chính,Chi phí khác > Chi phí nộp phạt thuế và phạt vi phạm hành chính,Chi phí nộp phạt thuế và phạt vi phạm hành chính,213.069.801,465.890.836,213069801.0,465890836.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,5.118.556.617,885.375.968,5118556617.0,885375968.0
Tổng,Chi phí khác > Tổng,Tổng,21.737.448.058,4.598.434.269,21737448058.0,4598434269.0
Thu nhập khác/chi phí khác (thuần),Chi phí khác > Thu nhập khác/chi phí khác (thuần),Thu nhập khác/chi phí khác (thuần),16.203.808.102,18.728.363.524,16203808102.0,18728363524.0
