row_label_raw,row_label_full,col_0,Đơn vị tính,31/12/2023,01/01/2023,numeric__Đơn vị tính,numeric__31/12/2023,numeric__01/01/2023
Bột mì,Bột mì,Bột mì,Kg,564.615,686.760,,564615.0,686760.0
Tổng,Tổng,Tổng,,564.615,686.760,,564615.0,686760.0
