row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị,31/12/2024 > Dự phòng,01/01/2024 > Giá trị,01/01/2024 > Dự phòng,numeric__31/12/2024 > Giá trị,numeric__31/12/2024 > Dự phòng,numeric__01/01/2024 > Giá trị,numeric__01/01/2024 > Dự phòng
,,,VND,VND,VND,VND,,,,
Bên liên quan,Bên liên quan,Bên liên quan,218.420.933.659,-,170.840.733.216,-,218420933659.0,,170840733216.0,
- Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Ký,- Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Ký,- Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Ký,6.534.000,-,6.534.000,-,6534000.0,,6534000.0,
- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Ký,- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Ký,- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Ký,53.257.983.646,-,38.682.982.057,-,53257983646.0,,38682982057.0,
- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Ký,- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Ký,- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Ký,1.835.400.027,-,50.519.547,-,1835400027.0,,50519547.0,
- Công ty Cổ phần Tập đoàn Thế Ký,- Công ty Cổ phần Tập đoàn Thế Ký,- Công ty Cổ phần Tập đoàn Thế Ký,22.045.000,-,22.045.000,-,22045000.0,,22045000.0,
- Công ty Cổ phần CNV Sài Gòn,- Công ty Cổ phần CNV Sài Gòn,- Công ty Cổ phần CNV Sài Gòn,19.556.382.025,-,-,-,19556382025.0,,,
- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,822.728.690,-,822.728.690,-,822728690.0,,822728690.0,
- Công ty TNHH TMĐT Ngôi nhà Thế Ký,- Công ty TNHH TMĐT Ngôi nhà Thế Ký,- Công ty TNHH TMĐT Ngôi nhà Thế Ký,98.574.294.481,-,115.973.961.437,-,98574294481.0,,115973961437.0,
- Công ty TNHH Cen Cuckoo,- Công ty TNHH Cen Cuckoo,- Công ty TNHH Cen Cuckoo,1.248.084.787,-,2.311.655.504,-,1248084787.0,,2311655504.0,
- Công ty TNHH Quản lý Đối tác Liên kết Cen,- Công ty TNHH Quản lý Đối tác Liên kết Cen,- Công ty TNHH Quản lý Đối tác Liên kết Cen,5.413.635.079,-,5.737.811.154,-,5413635079.0,,5737811154.0,
- Công ty Cổ phần Cen Miền Trung,- Công ty Cổ phần Cen Miền Trung,- Công ty Cổ phần Cen Miền Trung,295.176.636,-,295.176.636,-,295176636.0,,295176636.0,
- Công ty Cổ phần Cen Housing,- Công ty Cổ phần Cen Housing,- Công ty Cổ phần Cen Housing,629.167.400,-,629.167.400,-,629167400.0,,629167400.0,
- Công ty Cổ phần Cen Academy,- Công ty Cổ phần Cen Academy,- Công ty Cổ phần Cen Academy,33.289.713.410,-,3.899.444.943,-,33289713410.0,,3899444943.0,
- Công ty Cổ phần Cen Bình Thuận,- Công ty Cổ phần Cen Bình Thuận,- Công ty Cổ phần Cen Bình Thuận,111.000.000,-,111.000.000,-,111000000.0,,111000000.0,
- Công ty Cổ phần Cen Bắc Trung Bộ,- Công ty Cổ phần Cen Bắc Trung Bộ,- Công ty Cổ phần Cen Bắc Trung Bộ,340.023.322,-,-,-,340023322.0,,,
- Công ty Cổ phần Cen HCM,- Công ty Cổ phần Cen HCM,- Công ty Cổ phần Cen HCM,1.946.033.971,-,1.946.033.971,-,1946033971.0,,1946033971.0,
- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,395.304.747,-,351.672.877,-,395304747.0,,351672877.0,
- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao Mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao Mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao Mới,677.426.438,-,-,-,677426438.0,,,
Bên khác,Bên khác,Bên khác,333.733.226.643,(27.024.968.367),355.736.234.520,(15.837.981.961),333733226643.0,-27024968367.0,355736234520.0,-15837981961.0
- Công ty Cổ phần Đầu tư và Xây dựng Xuân Phú Hải,- Công ty Cổ phần Đầu tư và Xây dựng Xuân Phú Hải,- Công ty Cổ phần Đầu tư và Xây dựng Xuân Phú Hải,26.014.770.668,-,28.514.770.668,-,26014770668.0,,28514770668.0,
- Công ty Cổ phần Bất động sản Galaxy Land,- Công ty Cổ phần Bất động sản Galaxy Land,- Công ty Cổ phần Bất động sản Galaxy Land,4.050.253.962,-,10.079.645.813,-,4050253962.0,,10079645813.0,
- Công ty Cổ phần Tập đoàn Phúc Sơn,- Công ty Cổ phần Tập đoàn Phúc Sơn,- Công ty Cổ phần Tập đoàn Phúc Sơn,22.373.972.812,(22.373.972.812),22.373.972.812,(11.186.986.406),22373972812.0,-22373972812.0,22373972812.0,-11186986406.0
- Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,- Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,- Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,-,-,38.713.730.000,-,,,38713730000.0,
- Công ty Cổ phần Hồng Lam Xuân Thành,- Công ty Cổ phần Hồng Lam Xuân Thành,- Công ty Cổ phần Hồng Lam Xuân Thành,20.353.536.359,-,21.673.536.359,-,20353536359.0,,21673536359.0,
- Khách dự án Hud Mé Linh,- Khách dự án Hud Mé Linh,- Khách dự án Hud Mé Linh,-,-,7.542.880.000,-,,,7542880000.0,
