row_label_raw,row_label_full,col_0,31/12/2024 > Giá trịVND,31/12/2024 > Dự phòngVND,01/01/2024 > Giá trịVND,01/01/2024 > Dự phòngVND,numeric__31/12/2024 > Giá trịVND,numeric__31/12/2024 > Dự phòngVND,numeric__01/01/2024 > Giá trịVND,numeric__01/01/2024 > Dự phòngVND
+ Công ty Cổ phần Tập đoàn Đông Đô,a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Tập đoàn Đông Đô,+ Công ty Cổ phần Tập đoàn Đông Đô,-,-,30.000.000.000,-,,,30000000000.0,
+ Công ty Cổ phần Bất Đông Sản Galaxy Land (5),a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Bất Đông Sản Galaxy Land (5),+ Công ty Cổ phần Bất Đông Sản Galaxy Land (5),1.145.287.483.226,-,1.167.921.100.451,-,1145287483226.0,,1167921100451.0,
+ Công ty Cổ phần Đầu tư Thành Đạt VN (6),a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Đầu tư Thành Đạt VN (6),+ Công ty Cổ phần Đầu tư Thành Đạt VN (6),800.000.000.000,-,800.000.000.000,-,800000000000.0,,800000000000.0,
"- Phải thu lãi tiền gửi, cho vay","a.2) Chi tiết theo đối tượng > - Phải thu lãi tiền gửi, cho vay","- Phải thu lãi tiền gửi, cho vay",1.641.782.179,-,2.867.808.704,-,1641782179.0,,2867808704.0,
+ Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,+ Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,-,-,954.585.123,-,,,954585123.0,
+ Các đối tượng khác,a.2) Chi tiết theo đối tượng > + Các đối tượng khác,+ Các đối tượng khác,1.641.782.179,-,1.913.223.581,-,1641782179.0,,1913223581.0,
- Các đối tượng khác,a.2) Chi tiết theo đối tượng > - Các đối tượng khác,- Các đối tượng khác,204.768.243.814,(5.775.300.324),448.931.801.727,(5.775.300.324),204768243814.0,-5775300324.0,448931801727.0,-5775300324.0
+ Công ty TNHH Địa ốc Gia Phú,a.2) Chi tiết theo đối tượng > + Công ty TNHH Địa ốc Gia Phú,+ Công ty TNHH Địa ốc Gia Phú,5.391.000.324,(5.391.000.324),5.391.000.324,(5.391.000.324),5391000324.0,-5391000324.0,5391000324.0,-5391000324.0
+ Công ty Cổ phần Hồng Lam Xuân Thành,a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Hồng Lam Xuân Thành,+ Công ty Cổ phần Hồng Lam Xuân Thành,-,-,168.486.489.023,-,,,168486489023.0,
+ Bà Đình Thùy Dương (7),a.2) Chi tiết theo đối tượng > + Bà Đình Thùy Dương (7),+ Bà Đình Thùy Dương (7),127.800.526.395,-,232.000.000.000,-,127800526395.0,,232000000000.0,
+ Ông Nguyễn Công Lam (8),a.2) Chi tiết theo đối tượng > + Ông Nguyễn Công Lam (8),+ Ông Nguyễn Công Lam (8),-,-,5.881.869.735,-,,,5881869735.0,
+ Các đối tượng khác,a.2) Chi tiết theo đối tượng > + Các đối tượng khác,+ Các đối tượng khác,71.576.717.095,(384.300.000),37.172.442.645,(384.300.000),71576717095.0,-384300000.0,37172442645.0,-384300000.0
,,,2.857.415.217.139,(5.775.300.324),2.823.848.674.405,(5.775.300.324),2857415217139.0,-5775300324.0,2823848674405.0,-5775300324.0
