row_label_raw,row_label_full,Tên lô đất/Địa điểm lô thuê,Diện tích (m2),Mục đích thuê,numeric__Diện tích (m2),numeric__Mục đích thuê
"- Tầng 4, tháp A Sky City số 88 Láng Hạ, phường Láng Hạ, quận Đồng Đa, Hà Nội","- Tầng 4, tháp A Sky City số 88 Láng Hạ, phường Láng Hạ, quận Đồng Đa, Hà Nội","- Tầng 4, tháp A Sky City số 88 Láng Hạ, phường Láng Hạ, quận Đồng Đa, Hà Nội",543,Văn phòng làm việc Cen Land,543.0,
"- Tầng 2,3 - Tòa nhà Golden Place, Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội","- Tầng 2,3 - Tòa nhà Golden Place, Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội","- Tầng 2,3 - Tòa nhà Golden Place, Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội","1.383,80",Văn phòng làm việc Cen Land,1383.8,
"- Tầng 1 - tầng 2 tòa K1, K2, K3 - Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2 thuộc Dự án Đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Phú La, quận Hà Đông, có tên thương mại là. ""The K-park""","- Tầng 1 - tầng 2 tòa K1, K2, K3 - Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2 thuộc Dự án Đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Phú La, quận Hà Đông, có tên thương mại là. ""The K-park""","- Tầng 1 - tầng 2 tòa K1, K2, K3 - Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2 thuộc Dự án Đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Phú La, quận Hà Đông, có tên thương mại là. ""The K-park""","1.244,37",Kinh doanh cho thuê,1244.37,
"- Tầng 1,2 tòa nhà 137 Nguyễn Ngọc Vũ, Trung Hoà, Cầu Giấy, Hà Nội","- Tầng 1,2 tòa nhà 137 Nguyễn Ngọc Vũ, Trung Hoà, Cầu Giấy, Hà Nội","- Tầng 1,2 tòa nhà 137 Nguyễn Ngọc Vũ, Trung Hoà, Cầu Giấy, Hà Nội","1.450,90",Văn phòng làm việc Cen Land,1450.9,
"- Số 24 ngách 102/20 Pháo Dải Láng, phường Láng Thương, quận Đồng Đa, Hà Nội","- Số 24 ngách 102/20 Pháo Dải Láng, phường Láng Thương, quận Đồng Đa, Hà Nội","- Số 24 ngách 102/20 Pháo Dải Láng, phường Láng Thương, quận Đồng Đa, Hà Nội",Thuê toàn bộ nhà,Kinh doanh cho thuê,,
"- Tổ 3 Cụm Kiến Thiết, phường Nhân Chính, quận Thanh Xuân, Hà Nội","- Số 24 ngách 102/20 Pháo Dải Láng, phường Láng Thương, quận Đồng Đa, Hà Nội > - Tổ 3 Cụm Kiến Thiết, phường Nhân Chính, quận Thanh Xuân, Hà Nội","- Tổ 3 Cụm Kiến Thiết, phường Nhân Chính, quận Thanh Xuân, Hà Nội","66,9",Kinh doanh cho thuê,66.9,
"- Số 2 đường D21 (Khu dân cư phường Phước Long B), Khu phố 6, phường Phước Long B, quận 9, TP Hồ Chí Minh","- Số 24 ngách 102/20 Pháo Dải Láng, phường Láng Thương, quận Đồng Đa, Hà Nội > - Số 2 đường D21 (Khu dân cư phường Phước Long B), Khu phố 6, phường Phước Long B, quận 9, TP Hồ Chí Minh","- Số 2 đường D21 (Khu dân cư phường Phước Long B), Khu phố 6, phường Phước Long B, quận 9, TP Hồ Chí Minh",270,Kinh doanh cho thuê,270.0,
"- Lô T5-2 và Lô T6, đường D11B, Khu công nghệ cao, phường Tăng Nhơn Phú B, thành phố Thủ Đức, TP Hồ Chí Minh","- Số 24 ngách 102/20 Pháo Dải Láng, phường Láng Thương, quận Đồng Đa, Hà Nội > - Lô T5-2 và Lô T6, đường D11B, Khu công nghệ cao, phường Tăng Nhơn Phú B, thành phố Thủ Đức, TP Hồ Chí Minh","- Lô T5-2 và Lô T6, đường D11B, Khu công nghệ cao, phường Tăng Nhơn Phú B, thành phố Thủ Đức, TP Hồ Chí Minh","1.693,70",Văn phòng làm việc Cen Land và kinh doanh cho thuê,1693.7,
"- 57 Nguyễn Cơ Thạch, phường An Lợi Đông, quận 2, thành phố Hồ Chí Minh","- Số 24 ngách 102/20 Pháo Dải Láng, phường Láng Thương, quận Đồng Đa, Hà Nội > - 57 Nguyễn Cơ Thạch, phường An Lợi Đông, quận 2, thành phố Hồ Chí Minh","- 57 Nguyễn Cơ Thạch, phường An Lợi Đông, quận 2, thành phố Hồ Chí Minh","170,4",Văn phòng làm việc Cen Miền Nam,170.4,
