row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2024 > VND,01/01/2024 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2024 > VND,numeric__01/01/2024 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,3.899.266.764.990,4.550.256.061.283,,,3899266764990.0,4550256061283.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,7.179.846.173,100.369.795.742,,3.0,7179846173.0,100369795742.0
111,111,111,1. Tiền,,7.179.846.173,100.369.795.742,,,7179846173.0,100369795742.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,126.720.369.863,96.982.084.595,,4.0,126720369863.0,96982084595.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,126.720.369.863,96.982.084.595,,,126720369863.0,96982084595.0
130,130,130,III. Các khoản phải thu ngắn hạn,,3.455.363.519.527,3.831.151.147.859,,,3455363519527.0,3831151147859.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,552.154.160.302,526.576.967.736,,5.0,552154160302.0,526576967736.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,35.833.710.777,96.235.715.055,,6.0,35833710777.0,96235715055.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,42.760.700.000,406.103.072.948,,7.0,42760700000.0,406103072948.0
136,136,136,4. Phải thu ngắn hạn khác,8,2.857.415.217.139,2.823.848.674.405,,8.0,2857415217139.0,2823848674405.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,9,(32.800.268.691),(21.613.282.285),,9.0,-32800268691.0,-21613282285.0
140,140,140,IV. Hàng tồn kho,10,306.681.337.675,509.444.149.731,,10.0,306681337675.0,509444149731.0
141,141,141,1. Hàng tồn kho,,306.681.337.675,509.444.149.731,,,306681337675.0,509444149731.0
150,150,150,V. Tài sản ngắn hạn khác,,3.321.691.752,12.308.883.356,,,3321691752.0,12308883356.0
151,151,151,1. Chi phí trả trước ngắn hạn,14,2.994.067.777,5.628.486.280,,14.0,2994067777.0,5628486280.0
152,152,152,2. Thuế GTGT được khấu trừ,,84.354.973,5.931.354.349,,,84354973.0,5931354349.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,243.269.002,749.042.727,,18.0,243269002.0,749042727.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.952.651.003.786,2.212.380.741.260,,,2952651003786.0,2212380741260.0
210,210,210,I. Các khoản phải thu dài hạn,,2.457.281.858.067,1.739.246.901.316,,,2457281858067.0,1739246901316.0
216,216,216,1. Phải thu dài hạn khác,8,2.480.831.858.067,1.762.796.901.316,,8.0,2480831858067.0,1762796901316.0
219,219,219,2. Dự phòng phải thu dài hạn khó đòi,9,(23.550.000.000),(23.550.000.000),,9.0,-23550000000.0,-23550000000.0
220,220,220,II. Tài sản cố định,,152.730.780.533,166.049.979.350,,,152730780533.0,166049979350.0
221,221,221,1. Tài sản cố định hữu hình,11,110.160.358.282,120.311.411.497,,11.0,110160358282.0,120311411497.0
222,222,222,- Nguyên giá,,178.285.003.285,178.585.954.950,,,178285003285.0,178585954950.0
223,223,223,- Giá trị hao mòn lũy kế,,(68.124.645.003),(58.274.543.453),,,-68124645003.0,-58274543453.0
227,227,227,2. Tài sản cố định vô hình,12,42.570.422.251,45.738.567.853,,12.0,42570422251.0,45738567853.0
228,228,228,- Nguyên giá,,60.647.443.129,58.872.691.171,,,60647443129.0,58872691171.0
229,229,229,- Giá trị hao mòn lũy kế,,(18.077.020.878),(13.134.123.318),,,-18077020878.0,-13134123318.0
230,230,230,III. Bất động sản đầu tư,13,176.588.698.677,125.368.274.813,,13.0,176588698677.0,125368274813.0
231,231,231,- Nguyên giá,,191.651.563.604,135.127.481.829,,,191651563604.0,135127481829.0
232,232,232,- Giá trị hao mòn lũy kế,,(15.062.864.927),(9.759.207.016),,,-15062864927.0,-9759207016.0
240,240,240,IV. Tài sản dở dang dài hạn,,-,1.774.751.958,,,,1774751958.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,-,1.774.751.958,,,,1774751958.0
