row_label_raw,row_label_full,col_0,31/12/2024 > Giá trịVND,31/12/2024 > Dự phòngVND,01/01/2024 > Giá trịVND,01/01/2024 > Dự phòngVND,numeric__31/12/2024 > Giá trịVND,numeric__31/12/2024 > Dự phòngVND,numeric__01/01/2024 > Giá trịVND,numeric__01/01/2024 > Dự phòngVND
+ Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Son (2),b.2) Chi tiết theo đối tượng > + Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Son (2),+ Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Son (2),7.500.000.000,-,7.500.000.000,-,7500000000.0,,7500000000.0,
+ Các đối tượng khác,b.2) Chi tiết theo đối tượng > + Các đối tượng khác,+ Các đối tượng khác,73.312.282.115,(1.000.000.000),76.203.282.115,(1.000.000.000),73312282115.0,-1000000000.0,76203282115.0,-1000000000.0
- Hợp tác kinh doanh,b.2) Chi tiết theo đối tượng > - Hợp tác kinh doanh,- Hợp tác kinh doanh,123.616.800.000,-,123.616.800.000,-,123616800000.0,,123616800000.0,
+ Công ty CP Đầu tư và Phát triển Bắt động sản Thế Kỳ (14),b.2) Chi tiết theo đối tượng > + Công ty CP Đầu tư và Phát triển Bắt động sản Thế Kỳ (14),+ Công ty CP Đầu tư và Phát triển Bắt động sản Thế Kỳ (14),123.616.800.000,-,123.616.800.000,-,123616800000.0,,123616800000.0,
,,,2.480.831.858.067,(23.550.000.000),1.762.796.901.316,(23.550.000.000),2480831858067.0,-23550000000.0,1762796901316.0,-23550000000.0
c) Trong đó: Phải thu khác là các bên liên quan,c) Trong đó: Phải thu khác là các bên liên quan,c) Trong đó: Phải thu khác là các bên liên quan,c) Trong đó: Phải thu khác là các bên liên quan,c) Trong đó: Phải thu khác là các bên liên quan,c) Trong đó: Phải thu khác là các bên liên quan,c) Trong đó: Phải thu khác là các bên liên quan,,,,
- Ngắn hạn,c) Trong đó: Phải thu khác là các bên liên quan > - Ngắn hạn,- Ngắn hạn,10.944.267.734,-,8.394.267.734,,10944267734.0,,8394267734.0,
+ Công ty Cổ phần Bắt động sản Cen Sài Gòn,c) Trong đó: Phải thu khác là các bên liên quan > + Công ty Cổ phần Bắt động sản Cen Sài Gòn,+ Công ty Cổ phần Bắt động sản Cen Sài Gòn,7.744.267.734,-,8.394.267.734,,7744267734.0,,8394267734.0,
+ Công ty Cổ phần Cen Bắc Trung Bộ,c) Trong đó: Phải thu khác là các bên liên quan > + Công ty Cổ phần Cen Bắc Trung Bộ,+ Công ty Cổ phần Cen Bắc Trung Bộ,3.200.000.000,-,-,,3200000000.0,,,
- Dài hạn,c) Trong đó: Phải thu khác là các bên liên quan > - Dài hạn,- Dài hạn,1.280.252.910.010,-,934.034.953.259,,1280252910010.0,,934034953259.0,
+ Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,c) Trong đó: Phải thu khác là các bên liên quan > + Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,+ Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,1.243.356.305.010,-,902.778.348.259,,1243356305010.0,,902778348259.0,
+ Công ty Cổ phần CNV Sài Gòn,c) Trong đó: Phải thu khác là các bên liên quan > + Công ty Cổ phần CNV Sài Gòn,+ Công ty Cổ phần CNV Sài Gòn,5.640.000.000,-,-,,5640000000.0,,,
+ Công ty TNHH Quản lý Đối tác Liên kết Cen,c) Trong đó: Phải thu khác là các bên liên quan > + Công ty TNHH Quản lý Đối tác Liên kết Cen,+ Công ty TNHH Quản lý Đối tác Liên kết Cen,800.000.000,-,800.000.000,,800000000.0,,800000000.0,
+ Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,c) Trong đó: Phải thu khác là các bên liên quan > + Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,+ Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,30.156.605.000,-,30.156.605.000,,30156605000.0,,30156605000.0,
+ Công ty Cổ phần Cen HCM,c) Trong đó: Phải thu khác là các bên liên quan > + Công ty Cổ phần Cen HCM,+ Công ty Cổ phần Cen HCM,300.000.000,-,300.000.000,,300000000.0,,300000000.0,
,,,1.291.197.177.744,-,942.429.220.993,,1291197177744.0,,942429220993.0,
