row_label_raw,row_label_full,Công ty Cổ phần Xi măng Vicem Hoàng Mai,14.658.416.338,8.292.548.627,numeric__14.658.416.338,numeric__8.292.548.627
Công ty Cổ phần Vận tải và Thương mại Quốc tế,Công ty Cổ phần Vận tải và Thương mại Quốc tế,Công ty Cổ phần Vận tải và Thương mại Quốc tế,1.668.923.340,951.572.718,1668923340.0,951572718.0
Công ty Cổ phần Xi măng Hạ Long,Công ty Cổ phần Xi măng Hạ Long,Công ty Cổ phần Xi măng Hạ Long,1.552.683.775,6.317.456.697,1552683775.0,6317456697.0
Công ty TNHH Siam City Cement Việt Nam,Công ty TNHH Siam City Cement Việt Nam,Công ty TNHH Siam City Cement Việt Nam,517.372.500,775.175.000,517372500.0,775175000.0
Công ty TNHH Siam City Cement Việt Nam - Chi nhánh Kiên Giang,Công ty TNHH Siam City Cement Việt Nam - Chi nhánh Kiên Giang,Công ty TNHH Siam City Cement Việt Nam - Chi nhánh Kiên Giang,227.250.000,252.500.000,227250000.0,252500000.0
Công ty Cổ phần Thương mại Dịch vụ Vận tải Xi măng Hải Phòng,Công ty Cổ phần Thương mại Dịch vụ Vận tải Xi măng Hải Phòng,Công ty Cổ phần Thương mại Dịch vụ Vận tải Xi măng Hải Phòng,13.311.707,16.112.725,13311707.0,16112725.0
,,,18.637.957.660,16.605.365.767,18637957660.0,16605365767.0
