row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Trao đối nguyên vật liệu,a. Ngắn hạn > Trao đối nguyên vật liệu,Trao đối nguyên vật liệu,66.402.819.319,135.334.168.015,66402819319.0,135334168015.0
Tiền chi hỗ trợ người lao động nghỉ việc (i),a. Ngắn hạn > Tiền chi hỗ trợ người lao động nghỉ việc (i),Tiền chi hỗ trợ người lao động nghỉ việc (i),53.574.127.500,53.574.127.500,53574127500.0,53574127500.0
Phải thu khác,a. Ngắn hạn > Phải thu khác,Phải thu khác,49.444.829.100,43.823.385.154,49444829100.0,43823385154.0
,,,169.421.775.919,232.731.680.669,169421775919.0,232731680669.0
Phải thu ngắn hạn khác từ các bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),a. Ngắn hạn > Phải thu ngắn hạn khác từ các bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),Phải thu ngắn hạn khác từ các bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),66.402.819.319,135.334.168.015,66402819319.0,135334168015.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Ký quỹ, ký cược","b. Dài hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",19.125.282.100,18.052.806.569,19125282100.0,18052806569.0
,,,19.125.282.100,18.052.806.569,19125282100.0,18052806569.0
