row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,,
Công ty Cổ phần Xi măng Hạ Long,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Xi măng Hạ Long,Công ty Cổ phần Xi măng Hạ Long,1.676.898.476,7.216.276.031,1676898476.0,7216276031.0
Công ty TNHH Siam City Cement Việt Nam,Phải thu khách hàng ngắn hạn > Công ty TNHH Siam City Cement Việt Nam,Công ty TNHH Siam City Cement Việt Nam,-,254.141.250,,254141250.0
,,,1.676.898.476,7.470.417.281,1676898476.0,7470417281.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,,
Công ty Cổ phần Xi măng Hạ Long,Phải thu ngắn hạn khác > Công ty Cổ phần Xi măng Hạ Long,Công ty Cổ phần Xi măng Hạ Long,66.402.819.319,135.334.168.015,66402819319.0,135334168015.0
,,,66.402.819.319,135.334.168.015,66402819319.0,135334168015.0
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,
Công ty Tư vấn Đầu tư Phát triển Xi măng,Trả trước cho người bán ngắn hạn > Công ty Tư vấn Đầu tư Phát triển Xi măng,Công ty Tư vấn Đầu tư Phát triển Xi măng,242.196.451,-,242196451.0,
,,,242.196.451,-,242196451.0,
