row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,1.434.037.560.108,1.434.037.560.108,1.208.301.073.996,1.208.301.073.996,1434037560108.0,1434037560108.0,1208301073996.0,1208301073996.0
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,1.434.037.560.108,1.434.037.560.108,1.208.301.073.996,1.208.301.073.996,1434037560108.0,1434037560108.0,1208301073996.0,1208301073996.0
Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết trình bày tại Thuyết minh số 29),Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết trình bày tại Thuyết minh số 29),Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết trình bày tại Thuyết minh số 29),448.147.569.155,448.147.569.155,292.086.254.160,292.086.254.160,448147569155.0,448147569155.0,292086254160.0,292086254160.0
