row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2022VND,2021VND,,
Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi,264.050.336.161-,268.873.236.620-,,
Lợi nhuận phân bổ cho cổ đông của Côngty sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi > Lợi nhuận phân bổ cho cổ đông của Côngty sở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đông của Côngty sở hữu cổ phiếu phổ thông,264.050.336.161,268.873.236.620,264050336161.0,268873236620.0
Số lượng CP phổ thông đang lưu hành bìnhquản trong năm,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi > Số lượng CP phổ thông đang lưu hành bìnhquản trong năm,Số lượng CP phổ thông đang lưu hành bìnhquản trong năm,268.823.719,267.384.090,268823719.0,267384090.0
Số lượng cổ phiếu dự kiến phát hành,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi > Số lượng cổ phiếu dự kiến phát hành,Số lượng cổ phiếu dự kiến phát hành,15.390.223,267.384.090,15390223.0,267384090.0
Lãi suy giảm trên cổ phiếu,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,929,503,929.0,503.0
