row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2022VND,2021VND,,
Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,548.074.846.410,459.185.531.253,548074846410.0,459185531253.0
Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,482.152.924.310,447.514.092.688,482152924310.0,447514092688.0
Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,14.846.699.243,8.583.292.401,14846699243.0,8583292401.0
"Giá vốn hoạt động duy tu bảo dưỡng hàm,đường","Giá vốn hoạt động duy tu bảo dưỡng hàm,đường","Giá vốn hoạt động duy tu bảo dưỡng hàm,đường",17.947.348.272,1.794.379.900,17947348272.0,1794379900.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,15.006.780.880,19.255.105.743,15006780880.0,19255105743.0
Cộng,Cộng,Cộng,1.078.028.599.115,936.332.401.985,1078028599115.0,936332401985.0
