row_label_raw,row_label_full,col_0,31.12.2022 > Giá trị VND,31.12.2022 > Dự phòng VND,01.01.2022 > Giá trị VND,01.01.2022 > Dự phòng VND,31.12.2022 > VND,01.01.2022 > VND,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Dự phòng VND,numeric__01.01.2022 > Giá trị VND,numeric__01.01.2022 > Dự phòng VND,numeric__31.12.2022 > VND,numeric__01.01.2022 > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,382.261.109.037,-,262.383.481.328,-,382.261.109.037,262.383.481.328,382261109037.0,,262383481328.0,,382261109037.0,262383481328.0
Phải thu khách hàng Trả trước cho người bán,Phải thu khách hàng Trả trước cho người bán,Phải thu khách hàng Trả trước cho người bán,204.928.657.469,(11.035.892.482),404.339.772.954,(11.035.892.482),193.892.764.987,393.303.880.472,204928657469.0,-11035892482.0,404339772954.0,-11035892482.0,193892764987.0,393303880472.0
Phải thu khách hàng Trả trước cho người bán,Phải thu khách hàng Trả trước cho người bán,Phải thu khách hàng Trả trước cho người bán,260.602.778.486,(1.301.620.413),270.344.864.920,(1.301.620.413),259.301.158.073,269.043.244.507,260602778486.0,-1301620413.0,270344864920.0,-1301620413.0,259301158073.0,269043244507.0
Phải thu về cho vay Các khoản phải thu khác,Phải thu về cho vay Các khoản phải thu khác,Phải thu về cho vay Các khoản phải thu khác,1.000.000.000,-,1.000.000.000,-,1.000.000.000,1.000.000.000,1000000000.0,,1000000000.0,,1000000000.0,1000000000.0
Phải thu về cho vay Các khoản phải thu khác,Phải thu về cho vay Các khoản phải thu khác,Phải thu về cho vay Các khoản phải thu khác,561.653.131.117,(873.033.836),341.992.963.056,(873.033.836),560.780.097.281,341.119.929.220,561653131117.0,-873033836.0,341992963056.0,-873033836.0,560780097281.0,341119929220.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,72.830.731.676,-,70.208.972.303,-,72.830.731.676,70.208.972.303,72830731676.0,,70208972303.0,,72830731676.0,70208972303.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,531.096.348.432,-,478.373.903.946,-,531.096.348.432,478.373.903.946,531096348432.0,,478373903946.0,,531096348432.0,478373903946.0
Cộng,Cộng,Cộng,2.014.372.756.217,(13.210.546.731),1.828.643.958.507,(13.210.546.731),2.001.162.209.486,1.815.433.411.776,2014372756217.0,-13210546731.0,1828643958507.0,-13210546731.0,2001162209486.0,1815433411776.0
