row_label_raw,row_label_full,col_0,31.12.2022 > Giá trị VND,31.12.2022 > Dự phòng VND,01.01.2022 > Giá trị VND,01.01.2022 > Dự phòng VND,31.12.2022 > VND,31.12.2022 > VND_1,01.01.2022,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Dự phòng VND,numeric__01.01.2022 > Giá trị VND,numeric__01.01.2022 > Dự phòng VND,numeric__31.12.2022 > VND,numeric__31.12.2022 > VND_1,numeric__01.01.2022
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.517.181.422.897,-,1.580.798.650.818,-,1.517.181.422.897,1.580.798.650.818,,1517181422897.0,,1580798650818.0,,1517181422897.0,1580798650818.0,
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,111.933.245.928,-,7.648.775.163,-,111.933.245.928,7.648.775.163,,111933245928.0,,7648775163.0,,111933245928.0,7648775163.0,
Vay và nợ,Vay và nợ,Vay và nợ,20.652.702.778.926,-,21.107.662.002.452,-,20.652.702.778.926,21.107.662.002.452,,20652702778926.0,,21107662002452.0,,20652702778926.0,21107662002452.0,
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,13.722.454.189,-,11.610.951.228,-,13.722.454.189,11.610.951.228,,13722454189.0,,11610951228.0,,13722454189.0,11610951228.0,
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,637.279.516.640,-,652.449.941.249,-,637.279.516.640,652.449.941.249,,637279516640.0,,652449941249.0,,637279516640.0,652449941249.0,
Cộng,Cộng,Cộng,22.932.819.418.580,-,23.360.170.320.910,-,22.932.819.418.580,23.360.170.320.910,,22932819418580.0,,23360170320910.0,,22932819418580.0,23360170320910.0,
