row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày > 31.12.2022 VND,Tại ngày > 01.01.2022 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày > 31.12.2022 VND,numeric__Tại ngày > 01.01.2022 VND
300,300,300,NỘ PHẢI TRẢ,,27.277.719.205.133,26.287.351.952.886,,,27277719205133.0,26287351952886.0
310,310,310,Nợ ngắn hạn,,3.857.252.850.108,3.234.517.131.998,,,3857252850108.0,3234517131998.0
311,311,311,Phải trả người bán ngắn hạn,V.14a,1.094.900.651.814,1.129.432.579.788,,,1094900651814.0,1129432579788.0
312,312,312,Người mua trả tiền trước ngắn hạn,V.15,111.933.245.928,7.648.775.163,,,111933245928.0,7648775163.0
313,313,313,Thuế và các khoản phải nộp ngân sách Nhà nước,V.16,65.914.466.869,43.664.338.370,,,65914466869.0,43664338370.0
314,314,314,Phải trả người lao động,,13.722.454.189,11.610.951.228,,,13722454189.0,11610951228.0
315,315,315,Chi phí phải trả ngắn hạn,V.17a,1.111.635.262.121,1.219.139.570.799,,,1111635262121.0,1219139570799.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,V18a,1.100.000.000,-,,,1100000000.0,
319,319,319,Phải trả ngắn hạn khác,V.19a,583.828.767.646,585.416.960.613,,,583828767646.0,585416960613.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,V.20a,872.603.704.822,235.859.659.318,,,872603704822.0,235859659318.0
322,322,322,"Quỹ khen thưởng, phúc lợi",,1.614.296.719,1.744.296.719,,,1614296719.0,1744296719.0
330,330,330,Nợ dài hạn,,23.420.466.355.025,23.052.834.820.888,,,23420466355025.0,23052834820888.0
331,331,331,Phải trả người bán dài hạn,V.14b,422.280.771.083,451.366.071.030,,,422280771083.0,451366071030.0
333,333,333,Chi phí phải trả dài hạn,V.17b,3.000.701.307.033,1.505.290.708.706,,,3000701307033.0,1505290708706.0
336,336,336,Doanh thu chưa thực hiện dài hạn,V.18b,8.800.000.000,-,,,8800000000.0,
337,337,337,Phải trả dài hạn khác,V.19b,53.450.748.994,67.032.980.636,,,53450748994.0,67032980636.0
338,338,338,Vay và nợ thuê tài chính dài hạn,V.20b,19.780.099.074.104,20.871.802.343.134,,,19780099074104.0,20871802343134.0
341,341,341,Thuế thu nhập hoãn lại phải trả,V.21b,155.134.453.811,157.342.717.382,,,155134453811.0,157342717382.0
