row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2022VND,2021VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",431.205.077.480,314.619.680.605,431205077480.0,314619680605.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,290.434.361.409,277.779.506.966,290434361409.0,277779506966.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,283.718.402.007,262.004.301.965,283718402007.0,262004301965.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,157.541.546.456,58.989.388.037,157541546456.0,58989388037.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,104.302.618.164,80.981.204.270,104302618164.0,80981204270.0
Cộng,Cộng,Cộng,1.267.202.005.516,994.374.081.843,1267202005516.0,994374081843.0
