row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2022VND,2021VND,,
Các khoản phạt vi phạm hành chính,Các khoản phạt vi phạm hành chính,Các khoản phạt vi phạm hành chính,4.162.593,53.192.182,4162593.0,53192182.0
Các khoản chi phí khác,Các khoản chi phí khác,Các khoản chi phí khác,323.707.111,418.472.304,323707111.0,418472304.0
Cộng,Cộng,Cộng,327.869.704,471.664.486,327869704.0,471664486.0
