row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,4.370.953.925.441,3.256.082.866.956,4370953925441.0,3256082866956.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu dịch vụ bất động sản,Trong đó: > Doanh thu dịch vụ bất động sản,Doanh thu dịch vụ bất động sản,2.978.284.014.685,2.661.215.700.469,2978284014685.0,2661215700469.0
"Doanh thu từ bán căn hộ, nhà phố và đất nền","Trong đó: > Doanh thu từ bán căn hộ, nhà phố và đất nền","Doanh thu từ bán căn hộ, nhà phố và đất nền",1.329.361.387.691,429.140.801.862,1329361387691.0,429140801862.0
Doanh thu từ hợp đồng xây dựng,Trong đó: > Doanh thu từ hợp đồng xây dựng,Doanh thu từ hợp đồng xây dựng,-,140.927.454.545,,140927454545.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,63.308.523.065,24.798.910.080,63308523065.0,24798910080.0
Các khoản giảm trừ doanh thu,Trong đó: > Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(42.147.770.528),(6.870.425.242),-42147770528.0,-6870425242.0
DOANH THU THUẦN,Trong đó: > DOANH THU THUẦN,DOANH THU THUẦN,4.328.806.154.913,3.249.212.441.714,4328806154913.0,3249212441714.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,3.678.841.692.615,2.554.978.930.626,3678841692615.0,2554978930626.0
Doanh thu với bên liên quan (Thuyết minh số 33),Trong đó: > Doanh thu với bên liên quan (Thuyết minh số 33),Doanh thu với bên liên quan (Thuyết minh số 33),649.964.462.298,694.233.511.088,649964462298.0,694233511088.0
