row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.200.057.007.319,1.444.164.094.944,1200057007319.0,1444164094944.0
Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,240.011.401.464,288.832.818.989,240011401464.0,288832818989.0
Các khoản điều chỉnh:Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh:Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh:Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,79.817.010.771,24.101.191.682,79817010771.0,24101191682.0
Chi phí không được trừ,Chi phí không được trừ,Chi phí không được trừ,6.499.177.103,7.544.413.066,6499177103.0,7544413066.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,4.265.058.335,1.845.605.801,4265058335.0,1845605801.0
Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,1.474.993.094,(214.621.980),1474993094.0,-214621980.0
Lỗ thuế năm trước chuyển sang,Lỗ thuế năm trước chuyển sang,Lỗ thuế năm trước chuyển sang,(1.233.983.981),(462.677.282),-1233983981.0,-462677282.0
Giảm thuế TNDN,Giảm thuế TNDN,Giảm thuế TNDN,(5.156.295.462),(25.372.851.162),-5156295462.0,-25372851162.0
Khác,Khác,Khác,917.235.996,12.351.730.102,917235996.0,12351730102.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,326.594.597.320,308.625.609.216,326594597320.0,308625609216.0
