row_label_raw,row_label_full,Nội dung/ Items,Năm/Year 2021,Năm/Year 2020,Chênh lệch/ Variance (%),numeric__Năm/Year 2021,numeric__Năm/Year 2020,numeric__Chênh lệch/ Variance (%)
Lợi nhuận sau thuế / Net profit after tax (BCTC riêng/ Separate financial statements),Lợi nhuận sau thuế / Net profit after tax (BCTC riêng/ Separate financial statements),Lợi nhuận sau thuế / Net profit after tax (BCTC riêng/ Separate financial statements),"292.173.994.120292,173,994,120","1.046.729.253.6501,046,729,253,650",(72%)(72%),,,
Lợi nhuận sau thuế / Net profit after tax (BCTC hợp nhất/ Consolidated financial statements,Lợi nhuận sau thuế / Net profit after tax (BCTC hợp nhất/ Consolidated financial statements,Lợi nhuận sau thuế / Net profit after tax (BCTC hợp nhất/ Consolidated financial statements,"873.462.409.999873,462,409,999","1.135.538.485.7281,135,538,485,728",(23%)(23%),,,
Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹ / Net profit after tax attributable to shareholders of the Parent company (BCTC hợp nhất/ Consolidated financial statements),Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹ / Net profit after tax attributable to shareholders of the Parent company (BCTC hợp nhất/ Consolidated financial statements),Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹ / Net profit after tax attributable to shareholders of the Parent company (BCTC hợp nhất/ Consolidated financial statements),"538.795.531.509538,795,531,509","873.250.678.942873,250,678,942",(38%)(38%),,,
