row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,689.419.343.886,485.329.088.001,689419343886.0,485329088001.0
Chi phí lương,Chi phí lương,Chi phí lương,342.488.676.674,251.966.635.854,342488676674.0,251966635854.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,178.312.478.245,119.892.560.691,178312478245.0,119892560691.0
Chi phí hỗ trợ lãi vay,Chi phí hỗ trợ lãi vay,Chi phí hỗ trợ lãi vay,63.765.446.507,-,63765446507.0,
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,5.616.232.544,7.621.720.603,5616232544.0,7621720603.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,4.711.259.590,3.084.864.224,4711259590.0,3084864224.0
Chi phí khác,Chi phí khác,Chi phí khác,100.141.482.870,102.763.306.629,100141482870.0,102763306629.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,706.172.615.429,436.563.121.900,706172615429.0,436563121900.0
Chi phí lương,Chi phí lương,Chi phí lương,255.215.363.193,193.025.625.823,255215363193.0,193025625823.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,259.040.729.328,81.645.404.888,259040729328.0,81645404888.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,72.890.244.766,62.468.915.137,72890244766.0,62468915137.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,18.397.713.693,17.264.743.763,18397713693.0,17264743763.0
Chi phí lợi thế thương mại,Chi phí lợi thế thương mại,Chi phí lợi thế thương mại,21.325.291.675,9.228.029.015,21325291675.0,9228029015.0
Chi phí khác,Chi phí khác,Chi phí khác,79.303.272.774,72.930.403.274,79303272774.0,72930403274.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.395.591.959.315,921.892.209.901,1395591959315.0,921892209901.0
