row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,,,
DXG,Phải trả người bán ngắn hạn > DXG,DXG,Công ty mẹ,Lợi nhuận phân chia từ HĐHTKD,85.916.661.327,38.212.215.765,,,85916661327.0,38212215765.0
DXEC,Phải trả người bán ngắn hạn > DXEC,DXEC,Công ty cùng tập đoàn,Chi phí dịch vụ dự án,12.146.323.191,-,,,12146323191.0,
Vicco Sài Gòn,Phải trả người bán ngắn hạn > Vicco Sài Gòn,Vicco Sài Gòn,Công ty cùng tập đoàn,Chi phí thuê văn phòng,1.764.173.318,-,,,1764173318.0,
Ha An,Phải trả người bán ngắn hạn > Ha An,Ha An,Công ty cùng tập đoàn,Chi phí thuê mặt bằng,1.551.011.550,-,,,1551011550.0,
,,,,,101.378.169.386,38.212.215.765,,,101378169386.0,38212215765.0
