row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Hà An,Phải thu ngắn hạn của khách hàng > Hà An,Hà An,Công ty cùngTập đoàn,Doanh thudịch vụ môi giới,702.882.227.680,373.314.546.386,,,702882227680.0,373314546386.0
DXI,Phải thu ngắn hạn của khách hàng > DXI,DXI,Công ty cùngTập đoàn,Doanh thudịch vụ môi giới,60.686.692.798,60.686.692.798,,,60686692798.0,60686692798.0
FBV,Phải thu ngắn hạn của khách hàng > FBV,FBV,Công ty cùngTập đoàn,Doanh thudịch vụ môi giới,12.210.591.000,27.454.432.234,,,12210591000.0,27454432234.0
DXG,Phải thu ngắn hạn của khách hàng > DXG,DXG,Công ty mẹ,Doanh thudịch vụ môi giới,1.799.978.628,23.551.779.175,,,1799978628.0,23551779175.0
,,,,,777.579.490.106,485.007.450.593,,,777579490106.0,485007450593.0
