row_label_raw,row_label_full,FBV,Công ty cùng Tập đoàn,Xây dựng nhà mẫu,13.715.521.156,5.549.916.025,numeric__Công ty cùng Tập đoàn,numeric__Xây dựng nhà mẫu,numeric__13.715.521.156,numeric__5.549.916.025
DXI,DXI,DXI,Công ty cùng Tập đoàn,Trả trước dịch vụ môi giới,1.320.282.500,2.849.369.450,,,1320282500.0,2849369450.0
DXG,DXG,DXG,Công ty mẹ,Trả trước dịch vụ môi giới,96.526.734,96.526.734,,,96526734.0,96526734.0
,,,,,15.132.330.390,8.495.812.209,,,15132330390.0,8495812209.0
