row_label_raw,row_label_full,DXG,Công ty mẹ,Góp vốn theo HĐHTKD,124.913.184.000,140.179.184.000,numeric__Công ty mẹ,numeric__Góp vốn theo HĐHTKD,numeric__124.913.184.000,numeric__140.179.184.000
Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng FBV,Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng FBV,Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng FBV,Công ty cùng Tập đoàn Công ty cùng Tập đoàn,Góp vốn theo HĐHTKD,10.000.000.000,10.000.000.000,,,10000000000.0,10000000000.0
Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng FBV,Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng FBV,Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng FBV,Công ty cùng Tập đoàn Công ty cùng Tập đoàn,Nhận ký quỹ,50.000.000,-,,,50000000.0,
Hà An,Hà An,Hà An,Công ty cùng tập đoàn,Thu hộ,2.611.369.904,-,,,2611369904.0,
,,,,,137.574.553.904,150.179.184.000,,,137574553904.0,150179184000.0
