row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Dài hạn,Dài hạn,Dài hạn,97.178.457.436,97178457436.0
Đến hạn trả,Đến hạn trả,Đến hạn trả,111.331.663.160,111331663160.0
