row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản (*)","Ngắn hạn > Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản (*)","Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản (*)",5.757.042.092.241,4.302.790.584.221,5757042092241.0,4302790584221.0
"Tạm hoàn ứng cho chủ đầu tư - Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Ngắn hạn > Tạm hoàn ứng cho chủ đầu tư - Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Tạm hoàn ứng cho chủ đầu tư - Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")",1.578.882.475.033,586.750.000.000,1578882475033.0,586750000000.0
"Vốn góp theo các hợp đồng hợp tác kinh doanh (""HDHTKD"")","Ngắn hạn > Vốn góp theo các hợp đồng hợp tác kinh doanh (""HDHTKD"")","Vốn góp theo các hợp đồng hợp tác kinh doanh (""HDHTKD"")",354.577.843.000,132.302.300.000,354577843000.0,132302300000.0
- Công ty Cổ phần Bất động sản Hiệp Phú Land,Ngắn hạn > - Công ty Cổ phần Bất động sản Hiệp Phú Land,- Công ty Cổ phần Bất động sản Hiệp Phú Land,118.902.300.000,118.902.300.000,118902300000.0,118902300000.0
- Công ty Cổ phần Sản xuất Dịch vụ Thương mại Ngô Đức,Ngắn hạn > - Công ty Cổ phần Sản xuất Dịch vụ Thương mại Ngô Đức,- Công ty Cổ phần Sản xuất Dịch vụ Thương mại Ngô Đức,131.500.000.000,-,131500000000.0,
- Công ty Cổ phần Da Sài Gòn,Ngắn hạn > - Công ty Cổ phần Da Sài Gòn,- Công ty Cổ phần Da Sài Gòn,67.400.000.000,-,67400000000.0,
- Khác,Ngắn hạn > - Khác,- Khác,36.775.543.000,13.400.000.000,36775543000.0,13400000000.0
Tạm ứng nhân viên,Ngắn hạn > Tạm ứng nhân viên,Tạm ứng nhân viên,221.655.270.457,140.482.510.542,221655270457.0,140482510542.0
Đặt cọc đề nhận chuyển nhượng cổ phần,Ngắn hạn > Đặt cọc đề nhận chuyển nhượng cổ phần,Đặt cọc đề nhận chuyển nhượng cổ phần,78.170.000.000,79.870.000.000,78170000000.0,79870000000.0
Khác,Ngắn hạn > Khác,Khác,348.521.226.046,314.349.019.798,348521226046.0,314349019798.0
,,,8.338.848.906.777,5.556.544.414.561,8338848906777.0,5556544414561.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Vốn góp của các HDHTKD,Dải hạn > Vốn góp của các HDHTKD,Vốn góp của các HDHTKD,14.185.405.800,15.685.405.800,14185405800.0,15685405800.0
"Ký quỹ, ký cược","Dải hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",16.651.422.518,19.941.832.656,16651422518.0,19941832656.0
Khác,Dải hạn > Khác,Khác,33.714.967.035,-,33714967035.0,
,,,64.551.795.353,35.627.238.456,64551795353.0,35627238456.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,8.403.400.702.130,5.592.171.653.017,8403400702130.0,5592171653017.0
Dự phòng phải thu khác (Thuyết minh số 11),Dải hạn > Dự phòng phải thu khác (Thuyết minh số 11),Dự phòng phải thu khác (Thuyết minh số 11),(159.292.644.560),(1.722.795.609),-159292644560.0,-1722795609.0
GIÁ TRỊ THUÀN,Dải hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,8.244.108.057.570,5.590.448.857.408,8244108057570.0,5590448857408.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,4.912.807.578.384,3.609.869.123.655,4912807578384.0,3609869123655.0
Phải thu bên liên quan (Thuyết minh số 33),Trong đó: > Phải thu bên liên quan (Thuyết minh số 33),Phải thu bên liên quan (Thuyết minh số 33),3.490.593.123.746,1.980.579.733.753,3490593123746.0,1980579733753.0
