row_label_raw,row_label_full,Giấy Chứng nhậnĐăng ký Kinh doanh số > Hội đồng Quản trị,"0203000279 > Giấy Chứng nhận Đăng ký Kinh doanh đã được điều chỉnh nhiều lần, và lần điều chỉnh gần đây nhất là Giấy Chứng nhận Đăng ký Kinh doanh số 0200493225 ngày 20 tháng 6 năm 2013. Giấy chứng nhận Đăng ký Kinh doanh và các giấy chứng nhận điều chỉnh do Sở Kế hoạch và Đầu tư thành phố Hải Phòng cấp. > Ông Tạ Công Hoan > Ông Trần Hữu Nam","ngày 17 tháng 9 năm 2002 > Giấy Chứng nhận Đăng ký Kinh doanh đã được điều chỉnh nhiều lần, và lần điều chỉnh gần đây nhất là Giấy Chứng nhận Đăng ký Kinh doanh số 0200493225 ngày 20 tháng 6 năm 2013. Giấy chứng nhận Đăng ký Kinh doanh và các giấy chứng nhận điều chỉnh do Sở Kế hoạch và Đầu tư thành phố Hải Phòng cấp. > Chủ tịch(từ ngày 28 tháng 12 năm 2018) > Chủ tịch(đến ngày 31 tháng 8 năm 2018)","numeric__0203000279 > Giấy Chứng nhận Đăng ký Kinh doanh đã được điều chỉnh nhiều lần, và lần điều chỉnh gần đây nhất là Giấy Chứng nhận Đăng ký Kinh doanh số 0200493225 ngày 20 tháng 6 năm 2013. Giấy chứng nhận Đăng ký Kinh doanh và các giấy chứng nhận điều chỉnh do Sở Kế hoạch và Đầu tư thành phố Hải Phòng cấp. > Ông Tạ Công Hoan > Ông Trần Hữu Nam","numeric__ngày 17 tháng 9 năm 2002 > Giấy Chứng nhận Đăng ký Kinh doanh đã được điều chỉnh nhiều lần, và lần điều chỉnh gần đây nhất là Giấy Chứng nhận Đăng ký Kinh doanh số 0200493225 ngày 20 tháng 6 năm 2013. Giấy chứng nhận Đăng ký Kinh doanh và các giấy chứng nhận điều chỉnh do Sở Kế hoạch và Đầu tư thành phố Hải Phòng cấp. > Chủ tịch(từ ngày 28 tháng 12 năm 2018) > Chủ tịch(đến ngày 31 tháng 8 năm 2018)"
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Trâm,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Thường Quang,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Văn Quyên,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Văn Thanh,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Lê Ngọc Nam,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Đức Luyện,Thành viên,,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ông Nguyễn Thường QuangÔng Dương Sơn BáÔng Nguyễn Văn ThanhÔng Tạ Công Hoan,Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốc(đến ngày 28 tháng 12 năm 2018),,
Trụ sở đăng ký,Trụ sở đăng ký,Trụ sở đăng ký,"Thôn Đoàn, Xã Tam Hung, Huyện Thủy Nguyên,Thành phố Hải Phòng,Việt Nam","Thôn Đoàn, Xã Tam Hung, Huyện Thủy Nguyên,Thành phố Hải Phòng,Việt Nam",,
Công ty kiểm toán,Công ty kiểm toán,Công ty kiểm toán,Công ty TNHH KPMGViệt Nam,Công ty TNHH KPMGViệt Nam,,
