row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018VND > 18.241.632.495,Số phát sinh trong năm VND > 952.017.832.297,Số đã nộp/cán trừ trong năm VND > (970.259.464.792),31/12/2018VND > -,numeric__1/1/2018VND > 18.241.632.495,numeric__Số phát sinh trong năm VND > 952.017.832.297,numeric__Số đã nộp/cán trừ trong năm VND > (970.259.464.792),numeric__31/12/2018VND > -
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.562.457.567,23.859.866.472,(25.461.126.454),4.961.197.585,6562457567.0,23859866472.0,-25461126454.0,4961197585.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,370.451.630,2.553.271.761,(2.521.363.929),402.359.462,370451630.0,2553271761.0,-2521363929.0,402359462.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,2.411.795.412,84.779.270.784,(80.640.437.436),6.550.628.760,2411795412.0,84779270784.0,-80640437436.0,6550628760.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,676.874.000,11.092.737.300,(11.769.611.300),-,676874000.0,11092737300.0,-11769611300.0,
,,,28.263.211.104,1.074.302.978.614,(1.090.652.003.911),11.914.185.807,28263211104.0,1074302978614.0,-1090652003911.0,11914185807.0
