row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),100,,3.021.215.441.022,2.557.169.305.780,100.0,,3021215441022.0,2557169305780.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,692.439.084.575,23.440.585.724,110.0,5.0,692439084575.0,23440585724.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,41.439.084.575,23.440.585.724,111.0,,41439084575.0,23440585724.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,651.000.000.000,-,112.0,,651000000000.0,
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,1.967.016.480.133,1.818.210.212.325,130.0,,1967016480133.0,1818210212325.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,1.932.301.731.388,1.770.690.411.699,131.0,6.0,1932301731388.0,1770690411699.0
Trá trước cho người bán ngắn hạn,TÀI SẢN > Trá trước cho người bán ngắn hạn,Trá trước cho người bán ngắn hạn,132,,1.186.948.843,2.128.868.586,132.0,,1186948843.0,2128868586.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,7,34.141.921.784,46.248.472.822,136.0,7.0,34141921784.0,46248472822.0
Dự phòng phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,137,,(614.121.882),(857.540.782),137.0,,-614121882.0,-857540782.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,8,356.483.595.222,715.518.507.731,140.0,8.0,356483595222.0,715518507731.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,5.276.281.092,-,150.0,,5276281092.0,
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,5.276.281.092,-,152.0,,5276281092.0,
Tài sản dài hạn(200 = 220 + 240 + 250 + 260),TÀI SẢN > Tài sản dài hạn(200 = 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 220 + 240 + 250 + 260),200,,10.748.216.824.165,12.597.375.622.298,200.0,,10748216824165.0,12597375622298.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,220,,10.328.252.089.139,12.185.910.417.104,220.0,,10328252089139.0,12185910417104.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,9,10.327.040.007.780,12.184.423.493.601,221.0,9.0,10327040007780.0,12184423493601.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,222,,22.058.473.317.440,22.057.566.360.355,222.0,,22058473317440.0,22057566360355.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(11.731.433.309.660),(9.873.142.866.754),223.0,,-11731433309660.0,-9873142866754.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,227,10,1.212.081.359,1.486.923.503,227.0,10.0,1212081359.0,1486923503.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,228,,2.667.783.724,2.667.783.724,228.0,,2667783724.0,2667783724.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(1.455.702.365),(1.180.860.221),229.0,,-1455702365.0,-1180860221.0
Tài sản dở dang dài hạn,TÀI SẢN > Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,167.693.924.817,143.316.896.557,240.0,,167693924817.0,143316896557.0
Xây dựng cơ bản dở dang,TÀI SẢN > Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,11,167.693.924.817,143.316.896.557,242.0,11.0,167693924817.0,143316896557.0
