row_label_raw,row_label_full,col_0,31/12/2018VND,1/1/2018VND,numeric__31/12/2018VND,numeric__1/1/2018VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty Mua bán điện – Tập đoàn Điện lực Việt Nam,Bên liên quan > Công ty Mua bán điện – Tập đoàn Điện lực Việt Nam,Công ty Mua bán điện – Tập đoàn Điện lực Việt Nam,1.927.065.180.279,1.768.719.327.340,1927065180279.0,1768719327340.0
Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,,
Công ty TNHH Thương mại Dịch vụ và Xây dựng,Công ty TNHH Thương mại Dịch vụ và Xây dựng,Công ty TNHH Thương mại Dịch vụ và Xây dựng,,,,
Hưng Ngọc,Công ty TNHH Thương mại Dịch vụ và Xây dựng > Hưng Ngọc,Hưng Ngọc,768.289.000,591.124.000,768289000.0,591124000.0
Công ty TNHH Global Link Thăng Long,Công ty TNHH Thương mại Dịch vụ và Xây dựng > Công ty TNHH Global Link Thăng Long,Công ty TNHH Global Link Thăng Long,397.490.000,248.446.000,397490000.0,248446000.0
Công ty TNHH My Sơn,Công ty TNHH Thương mại Dịch vụ và Xây dựng > Công ty TNHH My Sơn,Công ty TNHH My Sơn,342.909.000,464.890.000,342909000.0,464890000.0
Công ty TNHH Chí Linh,Công ty TNHH Thương mại Dịch vụ và Xây dựng > Công ty TNHH Chí Linh,Công ty TNHH Chí Linh,2.000,507.002.000,2000.0,507002000.0
Dự thu lãi tiền gửi ngân hàng (*),Công ty TNHH Thương mại Dịch vụ và Xây dựng > Dự thu lãi tiền gửi ngân hàng (*),Dự thu lãi tiền gửi ngân hàng (*),3.351.704.109,-,3351704109.0,
Các khách hàng khác,Công ty TNHH Thương mại Dịch vụ và Xây dựng > Các khách hàng khác,Các khách hàng khác,376.157.000,159.622.359,376157000.0,159622359.0
,,,1.932.301.731.388,1.770.690.411.699,1932301731388.0,1770690411699.0
