row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ
Người mua trả tiền trước khác,Người mua trả tiền trước khác,Người mua trả tiền trước khác,52.519.986.275,52.519.986.275,41.220.973.690,41.220.973.690,52519986275.0,52519986275.0,41220973690.0,41220973690.0
Trả trước từ bên liên quan (Thuyết minh số 30),Trả trước từ bên liên quan (Thuyết minh số 30),Trả trước từ bên liên quan (Thuyết minh số 30),34.475.768.107,34.475.768.107,117.226.905,117.226.905,34475768107.0,34475768107.0,117226905.0,117226905.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,86.995.754.382,86.995.754.382,41.338.200.595,41.338.200.595,86995754382.0,86995754382.0,41338200595.0,41338200595.0
