row_label_raw,row_label_full,STT,Công ty,Địa chỉ,Tỷ lệ lợi ích (%),Tỷ lệ biểu quyết (%),Hoạt động chính,numeric__Công ty,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích (%),numeric__Tỷ lệ biểu quyết (%),numeric__Hoạt động chính
5,5,5,"Công ty Cổ phần Liên vận An Tín (""Công ty An Tín"") (i)","Lô CN11+CN12, cụm Công nghiệp An Đồng, thị trấn Nam Sách, huyện Nam Sách, tỉnh Hải Dương, Việt Nam.","54,31",99,"Vận tải hàng hóa bằng đường bộ, đường ven biển và viễn dương",,,54.31,99.0,
6,6,6,"Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát 1 (""Công ty An Phát Complex 1"")","Khu công nghiệp Kỹ thuật cao An Phát, Km 47, quốc lộ 5, phường Việt Hòa, thành phố Hải Dương, tỉnh Hải Dương, Việt Nam.","46,93",51,Phát triển và kinh doanh hạ tầng Khu công nghiệp,,,46.93,51.0,
7,7,7,"Công ty Cổ phần Nhựa Bao bì An Vinh (""Công ty An Vinh"")","Khu công nghiệp Kỹ thuật cao An Phát, Km 47, quốc lộ 5, phường Việt Hòa, thành phố Hải Dương, tỉnh Hải Dương, Việt Nam.","99,95","99,95","Sản xuất, kinh doanh các sản phẩm nhựa",,,99.95,99.95,
8,8,8,"An Phat International, Inc.","10701 Corporate Drive, Suite 268, Stafford, Texas 77477, USA.","99,999","99,999","Đầu tư, kinh doanh các sản phẩm màng mồng và các sản phẩm nhựa khác",,,99.999,99.999,
9,9,9,"AFC EcoPlastics, LLC. (i)","PO Box 1831 Austin, Texas 78767, USA.",75,75,Kinh doanh hạt nhựa,,,75.0,75.0,
