row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.441.919.036.549,2.602.911.601.635,,,2441919036549.0,2602911601635.0
310,310,310,I. Nợ ngắn hạn,,1.665.611.466.863,1.848.167.342.009,,,1665611466863.0,1848167342009.0
311,311,311,1. Phải trả người bán ngắn hạn,15.1,449.606.957.487,336.952.657.033,,151.0,449606957487.0,336952657033.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15.2,86.995.754.382,41.338.200.595,,152.0,86995754382.0,41338200595.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,31.019.494,21.169.387.558,,16.0,31019494.0,21169387558.0
314,314,314,4. Phải trả người lao động,,31.969.531.498,32.317.692.196,,,31969531498.0,32317692196.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,17,7.941.202.602,6.349.535.696,,17.0,7941202602.0,6349535696.0
319,319,319,6. Phải trả ngắn hạn khác,18,1.871.469.536,3.114.447.860,,18.0,1871469536.0,3114447860.0
320,320,320,7. Vay ngắn hạn,19,1.072.573.478.696,1.403.105.977.583,,19.0,1072573478696.0,1403105977583.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",20,14.622.053.168,3.819.443.488,,20.0,14622053168.0,3819443488.0
330,330,330,II. Nợ dài hạn,,776.307.569.686,754.744.259.626,,,776307569686.0,754744259626.0
338,338,338,1. Vay dài hạn,19,776.307.569.686,754.744.259.626,,19.0,776307569686.0,754744259626.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.031.706.379.173,4.365.657.846.277,,,5031706379173.0,4365657846277.0
410,410,410,I. Vốn chủ sở hữu,21,5.031.706.379.173,4.365.657.846.277,,21.0,5031706379173.0,4365657846277.0
411,411,411,1. Vốn cổ phần đã phát hành,,3.822.744.960.000,3.264.344.960.000,,,3822744960000.0,3264344960000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.822.744.960.000,3.264.344.960.000,,,3822744960000.0,3264344960000.0
412,412,412,2. Thặng dư vốn cổ phần,,823.961.323.817,712.606.123.817,,,823961323817.0,712606123817.0
418,418,418,3. Quỹ đầu tư phát triển,,72.330.911.673,72.330.911.673,,,72330911673.0,72330911673.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,,11.612.477.781,11.612.477.781,,,11612477781.0,11612477781.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,301.056.705.902,304.763.373.006,,,301056705902.0,304763373006.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,267.215.731.550,117.025.165.725,,,267215731550.0,117025165725.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,33.840.974.352,187.738.207.281,,,33840974352.0,187738207281.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,7.473.625.415.722,6.968.569.447.912,,,7473625415722.0,6968569447912.0
