row_label_raw,row_label_full,Bên cho vay > Công ty TNHHChứng khoánShinhan Việt Nam > Ngân hàng TNHHMTV Shinhan Việt Nam – Chi nhánhPhạm Hùng,Số cuối năm (VND) > 118.666.170.203 > 148.332.712.761,Kỳ hạn trả gốc > Đáo hạn vào tháng 11 năm 2024. Lãi trả định kỳ 6 tháng > 1 lần vào tháng 5 và tháng 11 hàng năm.,Lãi suất > 8%,"Hình thức đảm bảo > Tài sản đảm bảo là các tài sản theo các hợp đồng cầm cố cổ phần liên quan. Cụ thể, một số cổ đông của Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings""), công ty mẹ của Công ty, đã cầm cố cổ phần đang lưu hành tại Công ty An Phát Holdings; Công ty An Phát Holdings và một số cổ đông khác của Công ty đã cầm cố cổ phần đang lưu hành tại Công ty và Công ty cứng cầm cố cổ phần đang lưu hành tại Công ty An Tiến và Công ty Nhựa Hà Nội cho các bên nhận đảm bảo.",numeric__Số cuối năm (VND) > 118.666.170.203 > 148.332.712.761,numeric__Kỳ hạn trả gốc > Đáo hạn vào tháng 11 năm 2024. Lãi trả định kỳ 6 tháng > 1 lần vào tháng 5 và tháng 11 hàng năm.,numeric__Lãi suất > 8%,"numeric__Hình thức đảm bảo > Tài sản đảm bảo là các tài sản theo các hợp đồng cầm cố cổ phần liên quan. Cụ thể, một số cổ đông của Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings""), công ty mẹ của Công ty, đã cầm cố cổ phần đang lưu hành tại Công ty An Phát Holdings; Công ty An Phát Holdings và một số cổ đông khác của Công ty đã cầm cố cổ phần đang lưu hành tại Công ty và Công ty cứng cầm cố cổ phần đang lưu hành tại Công ty An Tiến và Công ty Nhựa Hà Nội cho các bên nhận đảm bảo."
Ngân hàng Daegu – Chi nhánh TP Hồ Chí Minh,Ngân hàng Daegu – Chi nhánh TP Hồ Chí Minh,Ngân hàng Daegu – Chi nhánh TP Hồ Chí Minh,98.888.475.183,,8%,"Tài sản đảm bảo là các tài sản theo các hợp đồng cầm cố cổ phần liên quan. Cụ thể, một số cổ đông của Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings""), công ty mẹ của Công ty, đã cầm cố cổ phần đang lưu hành tại Công ty An Phát Holdings; Công ty An Phát Holdings và một số cổ đông khác của Công ty đã cầm cố cổ phần đang lưu hành tại Công ty và Công ty cứng cầm cố cổ phần đang lưu hành tại Công ty An Tiến và Công ty Nhựa Hà Nội cho các bên nhận đảm bảo.",98888475183.0,,0.08,
Ngân hàng KebHana – Chi nhánhTP Hồ Chí Minh,Ngân hàng KebHana – Chi nhánhTP Hồ Chí Minh,Ngân hàng KebHana – Chi nhánhTP Hồ Chí Minh,98.888.475.183,,8%,"Tài sản đảm bảo là các tài sản theo các hợp đồng cầm cố cổ phần liên quan. Cụ thể, một số cổ đông của Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings""), công ty mẹ của Công ty, đã cầm cố cổ phần đang lưu hành tại Công ty An Phát Holdings; Công ty An Phát Holdings và một số cổ đông khác của Công ty đã cầm cố cổ phần đang lưu hành tại Công ty và Công ty cứng cầm cố cổ phần đang lưu hành tại Công ty An Tiến và Công ty Nhựa Hà Nội cho các bên nhận đảm bảo.",98888475183.0,,0.08,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,464.775.833.330,,8%,"Tài sản đảm bảo là các tài sản theo các hợp đồng cầm cố cổ phần liên quan. Cụ thể, một số cổ đông của Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings""), công ty mẹ của Công ty, đã cầm cố cổ phần đang lưu hành tại Công ty An Phát Holdings; Công ty An Phát Holdings và một số cổ đông khác của Công ty đã cầm cố cổ phần đang lưu hành tại Công ty và Công ty cứng cầm cố cổ phần đang lưu hành tại Công ty An Tiến và Công ty Nhựa Hà Nội cho các bên nhận đảm bảo.",464775833330.0,,0.08,
Trong đó:- Trái phiếu phát hành đến hạn trả- Trái phiếu phải trả dài hạn,Trong đó:- Trái phiếu phát hành đến hạn trả- Trái phiếu phải trả dài hạn,Trong đó:- Trái phiếu phát hành đến hạn trả- Trái phiếu phải trả dài hạn,464.775.833.330,,8%,"Tài sản đảm bảo là các tài sản theo các hợp đồng cầm cố cổ phần liên quan. Cụ thể, một số cổ đông của Công ty Cổ phần Tập đoàn An Phát Holdings (""Công ty An Phát Holdings""), công ty mẹ của Công ty, đã cầm cố cổ phần đang lưu hành tại Công ty An Phát Holdings; Công ty An Phát Holdings và một số cổ đông khác của Công ty đã cầm cố cổ phần đang lưu hành tại Công ty và Công ty cứng cầm cố cổ phần đang lưu hành tại Công ty An Tiến và Công ty Nhựa Hà Nội cho các bên nhận đảm bảo.",464775833330.0,,0.08,
