row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Phải trả người bán,Ngắn hạn > Phải trả người bán,Phải trả người bán,389.125.119.879,389.125.119.879,307.513.373.002,307.513.373.002,389125119879.0,389125119879.0,307513373002.0,307513373002.0
Ivict (singapore) Pte.Ltd.,Ngắn hạn > Ivict (singapore) Pte.Ltd.,Ivict (singapore) Pte.Ltd.,107.246.785.800,107.246.785.800,-,-,107246785800.0,107246785800.0,,
Công ty Cổ phần Lộc Hóa Dầu Bình Sơn (BSR),Ngắn hạn > Công ty Cổ phần Lộc Hóa Dầu Bình Sơn (BSR),Công ty Cổ phần Lộc Hóa Dầu Bình Sơn (BSR),87.193.499.922,87.193.499.922,55.751.618.988,55.751.618.988,87193499922.0,87193499922.0,55751618988.0,55751618988.0
SABIC Asia Pacific Pte Ltd,Ngắn hạn > SABIC Asia Pacific Pte Ltd,SABIC Asia Pacific Pte Ltd,64.197.006.300,64.197.006.300,53.013.961.146,53.013.961.146,64197006300.0,64197006300.0,53013961146.0,53013961146.0
Khác,Ngắn hạn > Khác,Khác,144.113.593.857,144.113.593.857,198.747.792.868,198.747.792.868,144113593857.0,144113593857.0,198747792868.0,198747792868.0
Phải trả cho các bên liên quan (Thuyết minh số 30),Ngắn hạn > Phải trả cho các bên liên quan (Thuyết minh số 30),Phải trả cho các bên liên quan (Thuyết minh số 30),46.856.071.608,46.856.071.608,29.439.284.031,29.439.284.031,46856071608.0,46856071608.0,29439284031.0,29439284031.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,449.606.957.487,449.606.957.487,336.952.657.033,336.952.657.033,449606957487.0,449606957487.0,336952657033.0,336952657033.0
