row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,68.022.902.045,227.527.477.338,,,68022902045.0,227527477338.0
02,02,02,Khấu hao và hao mòn tài sản cố định,,181.252.072.193,192.216.430.839,,,181252072193.0,192216430839.0
03,03,03,Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,175.286.094.233,22.490.145.005,,,175286094233.0,22490145005.0
04,04,04,Lãi từ hoạt động đầu tư,,(4.633.337.413),2.795.085.025,,,-4633337413.0,2795085025.0
05,05,05,Chi phí lãi vay (bao gồm chi phí phát hành trái phiếu),,(44.511.629.650),(121.741.109.543),,,-44511629650.0,-121741109543.0
06,06,06,Chi phí lãi vay (bao gồm chi phí phát hành trái phiếu),,114.207.720.619,103.279.652.017,,,114207720619.0,103279652017.0
08,08,08,Lãi từ hoạt động kinh doanh trước thay đổi vốn lưu động,,489.623.822.027,426.567.680.681,,,489623822027.0,426567680681.0
09,09,09,Giảm/(tăng) các khoản phải thu,,504.746.590.872,(122.233.581.613),,,504746590872.0,-122233581613.0
10,10,10,Tăng hàng tồn kho,,(362.188.907.714),(54.859.319.274),,,-362188907714.0,-54859319274.0
11,11,11,Tăng/(giảm) các khoản phải trả,,162.171.257.592,(101.360.814.824),,,162171257592.0,-101360814824.0
12,12,12,Giảm chi phí trả trước,,21.207.012.828,3.604.167.416,,,21207012828.0,3604167416.0
14,14,14,Tiền lãi vay đã trả,,(107.308.854.966),(97.105.103.448),,,-107308854966.0,-97105103448.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,16,(64.254.927.860),(25.244.722.177),,16.0,-64254927860.0,-25244722177.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,20,(26.745.031.776),(33.814.556.892),,20.0,-26745031776.0,-33814556892.0
20,20,20,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,,617.250.961.003,(4.446.250.131),,,617250961003.0,-4446250131.0
,,,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chỉ để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",,(13.419.910.549),(49.740.023.496),,,-13419910549.0,-49740023496.0
22,22,22,"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,4.584.545.454,476.818.182,,,4584545454.0,476818182.0
23,23,23,"Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",,(36.000.000.000),(247.080.690.000),,,-36000000000.0,-247080690000.0
24,24,24,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,25.000.000.000,644.358.080.561,,,25000000000.0,644358080561.0
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(1.266.655.607.247),(394.250.113.000),,,-1266655607247.0,-394250113000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,400.000.000,94.080.000.000,,,400000000.0,94080000000.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,44.672.457.506,72.536.664.120,,,44672457506.0,72536664120.0
30,30,30,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động đầu tư,,(1.241.418.514.836),120.380.736.367,,,-1241418514836.0,120380736367.0
