row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,4.719.611.893.006,3.828.457.647.349,,,4719611893006.0,3828457647349.0
210,210,210,I. Các khoản phải thu dài hạn,,14.564.469.081,112.602.224.464,,,14564469081.0,112602224464.0
211,211,211,1. Phải thu khách hàng dài hạn,6,-,97.326.405.383,,6.0,,97326405383.0
216,216,216,2. Phải thu dài hạn khác,8,14.564.469.081,15.275.819.081,,8.0,14564469081.0,15275819081.0
220,220,220,II. Tài sản cố định,,1.295.783.305.396,1.272.184.723.012,,,1295783305396.0,1272184723012.0
221,221,221,1. Tài sản cố định hữu hình,10,1.234.516.181.637,1.208.748.951.676,,10.0,1234516181637.0,1208748951676.0
222,222,222,Nguyên giá,,2.609.709.836.024,2.413.894.861.176,,,2609709836024.0,2413894861176.0
223,223,223,Giá trị khấu hao lũy kế,,(1.375.193.654.387),(1.205.145.909.500),,,-1375193654387.0,-1205145909500.0
227,227,227,2. Tài sản cố định vô hình,11,61.267.123.759,63.435.771.336,,11.0,61267123759.0,63435771336.0
228,228,228,Nguyên giá,,79.162.510.029,78.688.750.029,,,79162510029.0,78688750029.0
229,229,229,Giá trị hao mòn lũy kế,,(17.895.386.270),(15.252.978.693),,,-17895386270.0,-15252978693.0
240,240,240,III. Tài sản dở dang dài hạn,,6.323.032.562,223.748.494.435,,,6323032562.0,223748494435.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,12,6.323.032.562,223.748.494.435,,12.0,6323032562.0,223748494435.0
250,250,250,IV. Đầu tư tài chính dài hạn,13,3.367.663.332.791,2.207.093.819.777,,13.0,3367663332791.0,2207093819777.0
251,251,251,1. Đầu tư vào công ty con,,2.407.746.671.231,1.762.013.648.436,,,2407746671231.0,1762013648436.0
252,252,252,2. Đầu tư vào công ty liên kết,,1.161.023.927.841,452.906.343.389,,,1161023927841.0,452906343389.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,-,17.995.000.000,,,,17995000000.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(201.107.266.281),(25.821.172.048),,,-201107266281.0,-25821172048.0
260,260,260,V. Tài sản dài hạn khác,,35.277.753.176,12.828.385.661,,,35277753176.0,12828385661.0
261,261,261,1. Chi phí trả trước dài hạn,14,32.822.822.458,12.828.385.661,,14.0,32822822458.0,12828385661.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,29.3,2.454.930.718,-,,293.0,2454930718.0,
270,270,270,TỔNG CỘNG TÀI SẢN,,7.473.625.415.722,6.968.569.447.912,,,7473625415722.0,6968569447912.0
