row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tam ứng,Tam ứng,Tam ứng,8.187.814.975,3.541.008.943,8187814975.0,3541008943.0
"Vật tư văn phòng, công cụ dụng cụ","Vật tư văn phòng, công cụ dụng cụ","Vật tư văn phòng, công cụ dụng cụ",1.265.969.684,2.959.982.619,1265969684.0,2959982619.0
Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,19.932.511.086,20.451.648.166,19932511086.0,20451648166.0
"- Chi phí trả trước mua công cụ, vật liệu văn phòng","- Chi phí trả trước mua công cụ, vật liệu văn phòng","- Chi phí trả trước mua công cụ, vật liệu văn phòng",932.251.405,1.137.753.651,932251405.0,1137753651.0
- Chi phí trả trước dịch vụ,- Chi phí trả trước dịch vụ,- Chi phí trả trước dịch vụ,19.000.259.681,19.313.894.515,19000259681.0,19313894515.0
"Cảm cố, ký cược, ký quỹ ngắn hạn","Cảm cố, ký cược, ký quỹ ngắn hạn","Cảm cố, ký cược, ký quỹ ngắn hạn",860.194.960,749.394.960,860194960.0,749394960.0
Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,3.674.667.967,3.458.152.700,3674667967.0,3458152700.0
- Tiền gửi ký quỹ phải sinh của công ty,- Tiền gửi ký quỹ phải sinh của công ty,- Tiền gửi ký quỹ phải sinh của công ty,2.559.929.467,2.446.190.000,2559929467.0,2446190000.0
- Khác,- Khác,- Khác,1.114.738.500,1.011.962.700,1114738500.0,1011962700.0
Tổng cộng,Tổng cộng,Tổng cộng,33.921.158.672,31.160.187.388,33921158672.0,31160187388.0
