row_label_raw,row_label_full,col_0,Khối lượnggiao dịch thực hiệntrong năm(đơn vị),Giá trịgiao dịch thực hiệntrong năm(VND),numeric__Khối lượnggiao dịch thực hiệntrong năm(đơn vị),numeric__Giá trịgiao dịch thực hiệntrong năm(VND)
a. Của Công ty,a. Của Công ty,a. Của Công ty,672.360.946,106.001.515.712.485,672360946.0,106001515712485.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,186.201.948,5.203.731.234.588,186201948.0,5203731234588.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,474.169.006,98.694.274.946.338,474169006.0,98694274946338.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,11.989.992,2.103.509.531.559,11989992.0,2103509531559.0
b. Của nhà đầu tư,b. Của nhà đầu tư,b. Của nhà đầu tư,10.929.862.618,593.617.191.211.377,10929862618.0,593617191211377.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,10.771.512.471,301.516.848.509.384,10771512471.0,301516848509384.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,19.969.007,2.285.750.603.093,19969007.0,2285750603093.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,138.381.140,289.814.592.098.900,138381140.0,289814592098900.0
Tổng cộng,Tổng cộng,Tổng cộng,11.602.223.564,699.618.706.923.862,11602223564.0,699618706923862.0
