row_label_raw,row_label_full,col_0,col_1,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__col_1,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
1.,1.,1.,Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,318.467.747.950,300.141.137.920,,318467747950.0,300141137920.0
2.,2.,2.,"Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",296.897.416.150,299.429.263.720,,296897416150.0,299429263720.0
3.,3.,3.,Trả trước cho người bán,20.474.439.337,1.571.232.877,,20474439337.0,1571232877.0
4.,4.,4.,Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,9.247.337.84335.359.191.164,29.537.058.11120.178.456.888,,9.247337843353591e+20,2.9537058111201786e+21
5.,5.,5.,Các khoản phải thu khácTrong đó phải thu khác khó đòi,10.992.959.4172.051.563.026388.517.477,12.087.959.4171.667.446.804521.517.477,,1.0992959417205157e+29,1.2087959417166745e+29
6.,6.,6.,Dự phòng phải thu khó đòi,(308.273.893.044),(312.038.740.614),,-308273893044.0,-312038740614.0
Tổng công,Tổng công,Tổng công,Tổng công,77.326.386.276,41.056.591.986,,77326386276.0,41056591986.0
