row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Số lượng chứng quyền được phép phát hành,Số lượng chứng quyền được phép phát hành,Số lượng chứng quyền được phép phát hành,13.000.000,-,13000000.0,
FPT/6.5M/SSI/C/EU/Cash-02,FPT/6.5M/SSI/C/EU/Cash-02,FPT/6.5M/SSI/C/EU/Cash-02,1.000.000,-,1000000.0,
HPG/6.5M/SSI/C/EU/Cash-02,HPG/6.5M/SSI/C/EU/Cash-02,HPG/6.5M/SSI/C/EU/Cash-02,1.000.000,-,1000000.0,
MBB/6.5M/SSI/C/EU/Cash-02,MBB/6.5M/SSI/C/EU/Cash-02,MBB/6.5M/SSI/C/EU/Cash-02,3.000.000,-,3000000.0,
MBB/3.5M/SSI/C/EU/Cash-02,MBB/3.5M/SSI/C/EU/Cash-02,MBB/3.5M/SSI/C/EU/Cash-02,2.000.000,-,2000000.0,
REE/3.5M/SSI/C/EU/Cash-01,REE/3.5M/SSI/C/EU/Cash-01,REE/3.5M/SSI/C/EU/Cash-01,1.000.000,-,1000000.0,
REE/6.5M/SSI/C/EU/Cash-01,REE/6.5M/SSI/C/EU/Cash-01,REE/6.5M/SSI/C/EU/Cash-01,1.000.000,-,1000000.0,
VHM/6.5M/SSI/C/EU/Cash-01,VHM/6.5M/SSI/C/EU/Cash-01,VHM/6.5M/SSI/C/EU/Cash-01,1.000.000,-,1000000.0,
VIC/6.5M/SSI/C/EU/Cash-01,VIC/6.5M/SSI/C/EU/Cash-01,VIC/6.5M/SSI/C/EU/Cash-01,1.000.000,-,1000000.0,
VJC/6.5M/SSI/C/EU/Cash-01,VJC/6.5M/SSI/C/EU/Cash-01,VJC/6.5M/SSI/C/EU/Cash-01,1.000.000,-,1000000.0,
VNM/6.5M/SSI/C/EU/Cash-01,VNM/6.5M/SSI/C/EU/Cash-01,VNM/6.5M/SSI/C/EU/Cash-01,1.000.000,-,1000000.0,
Số lượng chứng quyền đang lưu hành,Số lượng chứng quyền đang lưu hành,Số lượng chứng quyền đang lưu hành,6.559.290,-,6559290.0,
FPT/6.5M/SSI/C/EU/Cash-02,FPT/6.5M/SSI/C/EU/Cash-02,FPT/6.5M/SSI/C/EU/Cash-02,576.590,-,576590.0,
HPG/6.5M/SSI/C/EU/Cash-02,HPG/6.5M/SSI/C/EU/Cash-02,HPG/6.5M/SSI/C/EU/Cash-02,943.240,-,943240.0,
MBB/6.5M/SSI/C/EU/Cash-02,MBB/6.5M/SSI/C/EU/Cash-02,MBB/6.5M/SSI/C/EU/Cash-02,2.083.970,-,2083970.0,
MBB/3.5M/SSI/C/EU/Cash-02,MBB/3.5M/SSI/C/EU/Cash-02,MBB/3.5M/SSI/C/EU/Cash-02,1.081.360,-,1081360.0,
REE/3.5M/SSI/C/EU/Cash-01,REE/3.5M/SSI/C/EU/Cash-01,REE/3.5M/SSI/C/EU/Cash-01,457.470,-,457470.0,
REE/6.5M/SSI/C/EU/Cash-01,REE/6.5M/SSI/C/EU/Cash-01,REE/6.5M/SSI/C/EU/Cash-01,356.700,-,356700.0,
VHM/6.5M/SSI/C/EU/Cash-01,VHM/6.5M/SSI/C/EU/Cash-01,VHM/6.5M/SSI/C/EU/Cash-01,365.670,-,365670.0,
VIC/6.5M/SSI/C/EU/Cash-01,VIC/6.5M/SSI/C/EU/Cash-01,VIC/6.5M/SSI/C/EU/Cash-01,64.250,-,64250.0,
VJC/6.5M/SSI/C/EU/Cash-01,VJC/6.5M/SSI/C/EU/Cash-01,VJC/6.5M/SSI/C/EU/Cash-01,79.250,-,79250.0,
VNM/6.5M/SSI/C/EU/Cash-01,VNM/6.5M/SSI/C/EU/Cash-01,VNM/6.5M/SSI/C/EU/Cash-01,550.790,-,550790.0,
