row_label_raw,row_label_full,Thuế TNDN hoãn lại do hoàn nhập dự phòng chứng khoán chưa niêm yết không được khấu trừ thuế trong năm > Thuế TNDN hoãn lại do hoàn nhập dự phòng giảm giá trị tài sản đảm bảo của khoản đầu tư nhận hoàn vốn theo tiến độ,Năm nay > 1.009.600.000 > -,Năm trước > 2.960.400.000 > 30.641.602.242,numeric__Năm nay > 1.009.600.000 > -,numeric__Năm trước > 2.960.400.000 > 30.641.602.242
Thuế TNDN hoãn lại do hoàn nhập/(trích lập) dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,Thuế TNDN hoãn lại do hoàn nhập/(trích lập) dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,Thuế TNDN hoãn lại do hoàn nhập/(trích lập) dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,11.875.896.646,(29.689.741.615),11875896646.0,-29689741615.0
Thuế TNDN hoãn lại phát sinh do khoản doanh thu hoàn vốn theo tiến độ năm 2015 đã nộp thuế,Thuế TNDN hoãn lại phát sinh do khoản doanh thu hoàn vốn theo tiến độ năm 2015 đã nộp thuế,Thuế TNDN hoãn lại phát sinh do khoản doanh thu hoàn vốn theo tiến độ năm 2015 đã nộp thuế,-,25.774.769.047,,25774769047.0
Thuế TNDN hoãn lại do hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,Thuế TNDN hoãn lại do hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,Thuế TNDN hoãn lại do hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,5.815.961.812,278.870.334,5815961812.0,278870334.0
Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,1.014.190.359,(22.663.505.816),1014190359.0,-22663505816.0
Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,1.222.492.958,(1.731.440.012),1222492958.0,-1731440012.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,20.938.141.775,5.570.954.180,20938141775.0,5570954180.0
