row_label_raw,row_label_full,Tin phiếu Ngân hàng Nhà nước Việt Nam,31/12/2024Triệu VND > 2.000.000,31/12/2023Triệu VND > -,numeric__31/12/2024Triệu VND > 2.000.000,numeric__31/12/2023Triệu VND > -
Trái phiếu do các tổ chức kinh tế trong nước phát hành,Trái phiếu do các tổ chức kinh tế trong nước phát hành,Trái phiếu do các tổ chức kinh tế trong nước phát hành,427.019,350.458,427019.0,350458.0
,,,2.427.019,350.458,2427019.0,350458.0
