row_label_raw,row_label_full,col_0,2021 > Giá gốc VND,2021 > Giá trị hợp lý VND,2021 > Dự phòng VND,2020 > Giá gốc VND,2020 > Giá trị hợp lý VND,2020 > Dự phòng VND,numeric__2021 > Giá gốc VND,numeric__2021 > Giá trị hợp lý VND,numeric__2021 > Dự phòng VND,numeric__2020 > Giá gốc VND,numeric__2020 > Giá trị hợp lý VND,numeric__2020 > Dự phòng VND
Đầu tư vào công ty conBao gồm:- Công ty CP Dịch vụ Trục tuyến FPT- Công ty TNHH MTV Viễn thông FPTTân Thuận- Công ty TNHH MTV Viễn thôngQuốc tế FPT- Công ty CP Công nghệ Viễn Thông FPT- Công ty TNHH Truyền hình FPT,Đầu tư vào công ty conBao gồm:- Công ty CP Dịch vụ Trục tuyến FPT- Công ty TNHH MTV Viễn thông FPTTân Thuận- Công ty TNHH MTV Viễn thôngQuốc tế FPT- Công ty CP Công nghệ Viễn Thông FPT- Công ty TNHH Truyền hình FPT,Đầu tư vào công ty conBao gồm:- Công ty CP Dịch vụ Trục tuyến FPT- Công ty TNHH MTV Viễn thông FPTTân Thuận- Công ty TNHH MTV Viễn thôngQuốc tế FPT- Công ty CP Công nghệ Viễn Thông FPT- Công ty TNHH Truyền hình FPT,480.226.317.955104.253.917.95570.000.000.00015.000.000.000275.972.400.00015.000.000.0006.000.000.0006.000.000.000,(*)1.229.385.215.700(*) (*) (*) (*) (*) (*) (*),----,465.226.317.955104.253.917.95570.000.000.00015.000.000.000275.972.400.000,(*)1.097.182.063.800(*) (*) (*) (*),------,4.8022631795510426e+88,,,4.6522631795510425e+57,,
Đầu tư góp vốn vào đơn vị khác- Công ty Cổ phần Quản lý quỹ đầu tư FPT,Đầu tư góp vốn vào đơn vị khác- Công ty Cổ phần Quản lý quỹ đầu tư FPT,Đầu tư góp vốn vào đơn vị khác- Công ty Cổ phần Quản lý quỹ đầu tư FPT,6.000.000.0006.000.000.000,(*) (*),----,6.000.000.0006.000.000.000,(*) (*),----,6.0000000006e+19,,,6.0000000006e+19,,
,,,486.226.317.955,(*),----,471.226.317.955,(*),----,486226317955.0,,,471226317955.0,,
