row_label_raw,row_label_full,Bên liên quan (*),Quan hệ,numeric__Quan hệ
Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh vốn Nhà nước– Công ty TNHH (“SCIC”),Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh vốn Nhà nước– Công ty TNHH (“SCIC”),Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh vốn Nhà nước– Công ty TNHH (“SCIC”),Công ty mẹCổ đông chính,
Công ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Dịch vụ Trực tuyến FPTCông ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH Phần mềm FPTCông ty TNHH Hệ thống Thông tin FPTTrường Đại học FPTCông ty TNHH FPT Smart CloudCông ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Dịch vụ Trực tuyến FPTCông ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH Phần mềm FPTCông ty TNHH Hệ thống Thông tin FPTTrường Đại học FPTCông ty TNHH FPT Smart CloudCông ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Dịch vụ Trực tuyến FPTCông ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH Phần mềm FPTCông ty TNHH Hệ thống Thông tin FPTTrường Đại học FPTCông ty TNHH FPT Smart CloudCông ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty TNHH Phân phối Synnex FPT,Công ty conCông ty conCông ty conCông ty conCông ty con của Công ty mẹCông ty con của Công ty mẹCông ty con của Công ty mẹCông ty liên kết của Công ty mẹCông ty liên kết của Công ty mẹ,
