row_label_raw,row_label_full,- Công ty TNHH MTV Viễn thông Quốc tế FPT,329.514.965.074,71.162.203.476,numeric__329.514.965.074,numeric__71.162.203.476
- Công ty Cổ phần Công nghệ Viễn thông FPT,- Công ty Cổ phần Công nghệ Viễn thông FPT,- Công ty Cổ phần Công nghệ Viễn thông FPT,104.829.704.900,199.081.204.900,104829704900.0,199081204900.0
- Công ty Cổ phần FPT,- Công ty Cổ phần FPT,- Công ty Cổ phần FPT,4.794.000,-,4794000.0,
- Công ty TNHH Truyền Hình FPT,- Công ty TNHH Truyền Hình FPT,- Công ty TNHH Truyền Hình FPT,1.653.840,-,1653840.0,
- Khác,- Khác,- Khác,78.832.441,-,78832441.0,
