row_label_raw,row_label_full,Công ty TNHH MTV Viễn thông Quốc tế FPT,252.005.200.082,101.692.964.792,numeric__252.005.200.082,numeric__101.692.964.792
Công ty TNHH MTV Viễn thông FPT Tân Thuận,Công ty TNHH MTV Viễn thông FPT Tân Thuận,Công ty TNHH MTV Viễn thông FPT Tân Thuận,73.267.549.860,12.184.935.058,73267549860.0,12184935058.0
Công ty Cổ phần Công nghệ Viễn thông FPT,Công ty Cổ phần Công nghệ Viễn thông FPT,Công ty Cổ phần Công nghệ Viễn thông FPT,-,14.151.500.000,,14151500000.0
Công ty TNHH Truyền Hình FPT,Công ty TNHH Truyền Hình FPT,Công ty TNHH Truyền Hình FPT,15.788.093.980,-,15788093980.0,
Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,4.521.000.000,4.521.000.000,4521000000.0,4521000000.0
