row_label_raw,row_label_full,Doanh thu thuần về cung cấp dịch vụ,10.043.120.667.387,9.494.689.162.912,numeric__10.043.120.667.387,numeric__9.494.689.162.912
Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,195.812.719.675,61.697.972.540,195812719675.0,61697972540.0
,,,10.238.933.387.062,9.556.387.135.452,10238933387062.0,9556387135452.0
