row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
ii),ii),ii),"Mua TSCĐ, hàng hóa và dịch vụ","Mua TSCĐ, hàng hóa và dịch vụ","Mua TSCĐ, hàng hóa và dịch vụ",,,
ii),ii) > ii),ii),Công ty TNHH Hệ thống thông tin FPT,278.618.613.739,234.937.873.975,,278618613739.0,234937873975.0
ii),ii) > ii),ii),Công ty TNHH MTV Viễn thông Quốc tế FPT,133.217.092.885,97.664.253.447,,133217092885.0,97664253447.0
ii),ii) > ii),ii),Công ty Cổ phần FPT,87.345.631.506,61.748.295.656,,87345631506.0,61748295656.0
ii),ii) > ii),ii),Công ty TNHH Truyền Hinh FPT,56.019.371.925,-,,56019371925.0,
ii),ii) > ii),ii),Công ty TNHH MTV Viễn thông FPT Tân Thuận,51.153.943.793,5.682.560.776,,51153943793.0,5682560776.0
ii),ii) > ii),ii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,5.578.218.459,851.506.787,,5578218459.0,851506787.0
ii),ii) > ii),ii),Công ty Cổ phần Dịch vụ Trực tuyến FPT,4.406.541.384,5.506.583.448,,4406541384.0,5506583448.0
ii),ii) > ii),ii),Công ty TNHH Phân Phối Synnex FPT,2.969.102.372,54.664.476.490,,2969102372.0,54664476490.0
ii),ii) > ii),ii),Công ty TNHH Phân mềm FPT,2.757.585.000,1.075.203.827,,2757585000.0,1075203827.0
ii),ii) > ii),ii),Công ty TNHH FPT Smart Cloud,2.034.124.720,-,,2034124720.0,
ii),ii) > ii),ii),Các công ty khác,61.705.473,190.909.091,,61705473.0,190909091.0
ii),ii) > ii),ii),,624.161.931.256,462.321.663.497,,624161931256.0,462321663497.0
iii),iii),iii),Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,,,
iii),iii) > iii),iii),Tổng Công ty Đầu tư và Kinh doanh vốnNhà nước – Công ty TNHH,274.570.030.000,124.804.560.000,,274570030000.0,124804560000.0
iii),iii) > iii),iii),Công ty Cổ phần FPT,249.845.760.000,113.566.250.000,,249845760000.0,113566250000.0
iii),iii) > iii),iii),Các cổ đông khác,22.815.130.000,10.368.960.000,,22815130000.0,10368960000.0
iii),iii) > iii),iii),,547.230.920.000,248.739.770.000,,547230920000.0,248739770000.0
iv),iv),iv),Chia cổ tức bằng tiền,Chia cổ tức bằng tiền,Chia cổ tức bằng tiền,,,
iv),iv) > iv),iv),Tổng Công ty Đầu tư và Kinh doanh vốnNhà nước – Công ty TNHH,164.742.021.000,661.464.178.000,,164742021000.0,661464178000.0
iv),iv) > iv),iv),Công ty Cổ phần FPT,149.907.458.000,601.901.160.000,,149907458000.0,601901160000.0
iv),iv) > iv),iv),Các cổ đông khác,13.690.059.000,54.643.558.600,,13690059000.0,54643558600.0
iv),iv) > iv),iv),,328.339.538.000,1.318.008.896.600,,328339538000.0,1318008896600.0
v),v),v),Nhận cổ tức bằng tiền,Nhận cổ tức bằng tiền,Nhận cổ tức bằng tiền,,,
v),v) > v),v),Công ty Cổ phần Dịch vụ Trực tuyến FPT,208.193.940.000,41.638.790.000,,208193940000.0,41638790000.0
v),v) > v),v),Công ty TNHH MTV Viễn thông Quốc tế FPT,101.211.959.648,63.204.544.981,,101211959648.0,63204544981.0
v),v) > v),v),Công ty TNHH MTV Viễn thông FPT Tân Thuận,62.359.997.890,73.954.674.633,,62359997890.0,73954674633.0
v),v) > v),v),Công ty Cổ phần Quản lý quỹ đầu tư FPT,5.000.000.000,-,,5000000000.0,
v),v) > v),v),Công ty TNHH Truyền hình FPT,4.630.796.384,-,,4630796384.0,
v),v) > v),v),,381.396.693.922,178.798.009.614,,381396693922.0,178798009614.0
