row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,482.691.289.109,335.885.753.359,482691289109.0,335885753359.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,96.538.257.822,67.177.150.672,96538257822.0,67177150672.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,6.146.580.506,1.678.755.487,6146580506.0,1678755487.0
Ảnh hưởng của các ưu đãi thuế,Ảnh hưởng của các ưu đãi thuế,Ảnh hưởng của các ưu đãi thuế,(30.382.072.616),(23.424.736.055),-30382072616.0,-23424736055.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,(1.047.727.490),323.498.412,-1047727490.0,323498412.0
"Miễn thuế, giảm thuế (*)","Miễn thuế, giảm thuế (*)","Miễn thuế, giảm thuế (*)",(2.366.286.942),(6.273.355.506),-2366286942.0,-6273355506.0
Chi phí thuế TNDN (**),Chi phí thuế TNDN (**),Chi phí thuế TNDN (**),68.888.751.280,39.481.313.010,68888751280.0,39481313010.0
Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,,,,
Thuế TNDN – hiện hành,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN – hiện hành,Thuế TNDN – hiện hành,68.761.169.702,39.383.918.193,68761169702.0,39383918193.0
Thuế TNDN – hoãn lại,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN – hoãn lại,Thuế TNDN – hoãn lại,127.581.578,97.394.817,127581578.0,97394817.0
,,,68.888.751.280,39.481.313.010,68888751280.0,39481313010.0
