row_label_raw,row_label_full,Tiền thu từ vay ngắn hạn nhận được,33,13.366.588.908.049,7.131.516.383.649,numeric__33,numeric__13.366.588.908.049,numeric__7.131.516.383.649
Tiền thu từ hợp đồng hợp tác đầu tư,Tiền thu từ hợp đồng hợp tác đầu tư,Tiền thu từ hợp đồng hợp tác đầu tư,33,300.000.000.000,500.000.000.000,33.0,300000000000.0,500000000000.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,34,(12.426.501.340.454),(4.738.169.381.129),34.0,-12426501340454.0,-4738169381129.0
Tiền chi trả cho hợp đồng hợp tác đầu tư,Tiền chi trả cho hợp đồng hợp tác đầu tư,Tiền chi trả cho hợp đồng hợp tác đầu tư,34,(500.000.000.000),-,34.0,-500000000000.0,
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,740.087.567.595,2.893.347.002.520,40.0,740087567595.0,2893347002520.0
