row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDPhân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDPhân loại lại
Lệ phí sân bay,Lệ phí sân bay,Lệ phí sân bay,233.290.358.812,145.907.798.832,233290358812.0,145907798832.0
Đặt cọc ngắn hạn đã nhận,Đặt cọc ngắn hạn đã nhận,Đặt cọc ngắn hạn đã nhận,1.167.425.328,1.167.425.328,1167425328.0,1167425328.0
"Hợp đồng hợp tác đầu tư với HDBank ACM, một bên liên quan (*)","Hợp đồng hợp tác đầu tư với HDBank ACM, một bên liên quan (*)","Hợp đồng hợp tác đầu tư với HDBank ACM, một bên liên quan (*)",300.000.000.000,-,300000000000.0,
Hợp đồng hợp tác đầu tư với Công ty TNHH Một thành viên Quản lý nợ và Khai thác tài sản Ngân hàng TMCP An Bình,Hợp đồng hợp tác đầu tư với Công ty TNHH Một thành viên Quản lý nợ và Khai thác tài sản Ngân hàng TMCP An Bình,Hợp đồng hợp tác đầu tư với Công ty TNHH Một thành viên Quản lý nợ và Khai thác tài sản Ngân hàng TMCP An Bình,-,500.000.000.000,,500000000000.0
Phải trả khác cho các bên liên quan (**),Phải trả khác cho các bên liên quan (**),Phải trả khác cho các bên liên quan (**),599.687.180.034,45.500.147.887,599687180034.0,45500147887.0
Phải trả khác,Phải trả khác,Phải trả khác,54.280.035.116,47.923.644.927,54280035116.0,47923644927.0
,,,1.188.424.999.290,740.499.016.974,1188424999290.0,740499016974.0
