row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2015 VND > 376.601.109.275 > 521.978.179.042,2014 VND > 213.048.402.291 > 309.130.444.725,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2015 VND > 376.601.109.275 > 521.978.179.042,numeric__2014 VND > 213.048.402.291 > 309.130.444.725
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,,(4.474.463.459),(200.667.974),61.0,,-4474463459.0,-200667974.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,894.104.824.858,521.978.179.042,70.0,5.0,894104824858.0,521978179042.0
