row_label_raw,row_label_full,col_0,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn_1,Chi phí trả trước dài hạn_2,Chi phí trả trước dài hạn_3,Chi phí trả trước dài hạn_4,numeric__Chi phí trả trước dài hạn,numeric__Chi phí trả trước dài hạn_1,numeric__Chi phí trả trước dài hạn_2,numeric__Chi phí trả trước dài hạn_3,numeric__Chi phí trả trước dài hạn_4
,,,Chi phí bảo dưỡng máy bay VND,Chi phí hoàn trả tài sản thuê VND,Chi phí kiểm tra và sửa chữa lớn VND,"Phụ tùng quay vòng, công cụ và dụng cụ VND",Tổng VND,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.541.601.113.760,109.476.174.811,64.331.958.415,150.512.265.550,1.865.921.512.536,1541601113760.0,109476174811.0,64331958415.0,150512265550.0,1865921512536.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.048.985.420.123,63.862.839.572,138.495.606.254,133.381.753.630,1.384.725.619.579,1048985420123.0,63862839572.0,138495606254.0,133381753630.0,1384725619579.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(343.438.385.596),(31.165.947.850),(62.763.365.211),(87.263.789.398),(524.631.488.055),-343438385596.0,-31165947850.0,-62763365211.0,-87263789398.0,-524631488055.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.247.148.148.287,142.173.066.533,140.064.199.458,196.630.229.782,2.726.015.644.060,2247148148287.0,142173066533.0,140064199458.0,196630229782.0,2726015644060.0
