row_label_raw,row_label_full,col_0,Giá trị ghi số > 31/12/2015VND,Giá trị ghi số > 1/1/2015VND,numeric__Giá trị ghi số > 31/12/2015VND,numeric__Giá trị ghi số > 1/1/2015VND
Các công cụ tài chính có lãi suất cố định,Các công cụ tài chính có lãi suất cố định,Các công cụ tài chính có lãi suất cố định,Các công cụ tài chính có lãi suất cố định,Các công cụ tài chính có lãi suất cố định,,
Các khoản tương đương tiền,Các công cụ tài chính có lãi suất cố định > Các khoản tương đương tiền,Các khoản tương đương tiền,650.000.000.000,400.000.000.000,650000000000.0,400000000000.0
"Công cụ tài chính kinh doanh, trái phiếu doanh nghiệp","Các công cụ tài chính có lãi suất cố định > Công cụ tài chính kinh doanh, trái phiếu doanh nghiệp","Công cụ tài chính kinh doanh, trái phiếu doanh nghiệp",270.000.000.000,270.000.000.000,270000000000.0,270000000000.0
Phải thu về cho vay ngắn hạn,Các công cụ tài chính có lãi suất cố định > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,32.000.000.000,2.000.000.000,32000000000.0,2000000000.0
,,,952.000.000.000,672.000.000.000,952000000000.0,672000000000.0
Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,,
Tiền gửi ngân hàng,Các công cụ tài chính chịu lãi suất thả nổi > Tiền gửi ngân hàng,Tiền gửi ngân hàng,240.318.118.105,120.320.930.238,240318118105.0,120320930238.0
Vay ngắn hạn,Các công cụ tài chính chịu lãi suất thả nổi > Vay ngắn hạn,Vay ngắn hạn,(3.543.467.794.788),(2.602.248.050.994),-3543467794788.0,-2602248050994.0
,,,(3.303.149.676.683),(2.481.927.120.756),-3303149676683.0,-2481927120756.0
