row_label_raw,row_label_full,col_0,2015VND,2014VNDPhân loại lại,numeric__2015VND,numeric__2014VNDPhân loại lại
Giá trị thời gian của dòng tiền đã được chiết khấu của dự phòng,Giá trị thời gian của dòng tiền đã được chiết khấu của dự phòng,Giá trị thời gian của dòng tiền đã được chiết khấu của dự phòng,272.908.367.170,132.244.018.277,272908367170.0,132244018277.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,129.699.274.892,64.322.932.666,129699274892.0,64322932666.0
Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,118.818.196.612,13.196.831.305,118818196612.0,13196831305.0
Lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,Lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,Lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,40.184.427.061,-,40184427061.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,103.331.240,,103331240.0
,,,561.610.265.735,209.867.113.488,561610265735.0,209867113488.0
