row_label_raw,row_label_full,col_0,Chi phíbảo hànhVND,Dự phòng khốiphục môi trườngVND,Tổng cộngVND,numeric__Chi phíbảo hànhVND,numeric__Dự phòng khốiphục môi trườngVND,numeric__Tổng cộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,12.820.044.478,10.704.815.991,23.524.860.469,12820044478.0,10704815991.0,23524860469.0
Dự phòng lập trong năm,Dự phòng lập trong năm,Dự phòng lập trong năm,10.366.260.052,509.299.922,10.875.559.974,10366260052.0,509299922.0,10875559974.0
Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,(6.355.650),-,(6.355.650),-6355650.0,,-6355650.0
Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,(2.546.597.427),-,(2.546.597.427),-2546597427.0,,-2546597427.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,20.633.351.453,11.214.115.913,31.847.467.366,20633351453.0,11214115913.0,31847467366.0
Ngắn hạn,Ngắn hạn,Ngắn hạn,5.846.534.626,-,5.846.534.626,5846534626.0,,5846534626.0
Dài hạn,Dài hạn,Dài hạn,14.786.816.827,11.214.115.913,26.000.932.740,14786816827.0,11214115913.0,26000932740.0
