row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020VND > 32.434.143.295,Số phải nộp/bù trừ vớithuế được khấu trừtrong nămVND > 4.923.274.854.741,Số đã nộptrong nămVND > (4.909.619.009.370),31/12/2020VND > 46.089.988.666,numeric__1/1/2020VND > 32.434.143.295,numeric__Số phải nộp/bù trừ vớithuế được khấu trừtrong nămVND > 4.923.274.854.741,numeric__Số đã nộptrong nămVND > (4.909.619.009.370),numeric__31/12/2020VND > 46.089.988.666
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,296.335.504,46.931.486.840,(46.959.962.624),267.859.720,296335504.0,46931486840.0,-46959962624.0,267859720.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,199.457.118,228.161.269.541,(228.360.726.659),-,199457118.0,228161269541.0,-228360726659.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,425.268.805.190,1.780.835.355.717,(1.716.802.619.015),489.301.541.892,425268805190.0,1780835355717.0,-1716802619015.0,489301541892.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,12.293.673.978,89.165.783.014,(94.357.887.401),7.101.569.591,12293673978.0,89165783014.0,-94357887401.0,7101569591.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.225.653.352,83.453.211.471,(86.708.508.829),1.970.355.994,5225653352.0,83453211471.0,-86708508829.0,1970355994.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,1.801.923.565,107.187.421.518,(106.165.991.617),2.823.353.466,1801923565.0,107187421518.0,-106165991617.0,2823353466.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,-,14.363.441.154,(14.363.441.154),-,,14363441154.0,-14363441154.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,906.392.716,113.448.625.510,(113.330.426.102),1.024.592.124,906392716.0,113448625510.0,-113330426102.0,1024592124.0
,,,478.426.384.718,7.386.821.449.506,(7.316.668.572.771),548.579.261.453,478426384718.0,7386821449506.0,-7316668572771.0,548579261453.0
