row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020VND,2019VND,,
Thành viên của Hội đồng Quản trị,Thành viên của Hội đồng Quản trị,Thành viên của Hội đồng Quản trị,,,,
Thù lao,Thành viên của Hội đồng Quản trị > Thù lao,Thù lao,25.240.000.000,27.280.000.000,25240000000.0,27280000000.0
Thành viên của Ban Giám đốc,Thành viên của Ban Giám đốc,Thành viên của Ban Giám đốc,,,,
Lương và thường,Thành viên của Ban Giám đốc > Lương và thường,Lương và thường,2.320.000.000,2.540.000.000,2320000000.0,2540000000.0
Thành viên của Ban Kiểm soát,Thành viên của Ban Kiểm soát,Thành viên của Ban Kiểm soát,,,,
"Thù lao, lương và thường","Thành viên của Ban Kiểm soát > Thù lao, lương và thường","Thù lao, lương và thường",842.438.612,780.964.457,842438612.0,780964457.0
