row_label_raw,row_label_full,Ông:,Lê Văn Thành,Chủ tịch,(Bổ nhiệm ngày 15/04/2023),numeric__Lê Văn Thành,numeric__Chủ tịch,numeric__(Bổ nhiệm ngày 15/04/2023)
Ông:,Ông:,Ông:,Nguyễn Văn Hùng,Phó chủ tịch,,,,
Bà:,Bà:,Bà:,Nguyễn Thị Hồng Loan,Thành viên,,,,
Bà:,Bà:,Bà:,Lê Thị Nguyệt Thu,Chủ tịch,(Miễn nhiệm ngày 15/04/2023),,,
Ông:,Ông:,Ông:,Lê Thanh Thuấn,Thành viên,(Miễn nhiệm ngày 15/04/2023),,,
